registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658J,02-Feb-2026,PEK,08:32AM CST,CSX,10:53AM CST,Completed
B-658R,02-Feb-2026,WUH,09:26PM CST,PEK,11:26PM CST,Completed
B-658R,02-Feb-2026,PEK,06:07PM CST,WUH,08:02PM CST,Completed
B-658R,02-Feb-2026,CTU,01:52PM CST,PEK,04:09PM CST,Completed
B-658R,02-Feb-2026,PEK,09:35AM CST,CTU,12:13PM CST,Completed
B-658N,02-Feb-2026,PKX,07:07PM CST,CSX,09:34PM CST,Completed
B-658N,02-Feb-2026,CSX,02:56PM CST,PKX,05:07PM CST,Completed
B-658N,02-Feb-2026,CSX,07:24AM CST,PKX,09:53AM CST,Completed
B-658P,02-Feb-2026,PKX,07:23PM CST,CAN,10:31PM CST,Completed
B-658P,02-Feb-2026,CAN,03:05PM CST,PKX,06:13PM CST,Completed
B-658P,02-Feb-2026,NKG,11:36AM CST,CAN,02:10PM CST,Completed
B-658P,02-Feb-2026,CAN,08:09AM CST,NKG,10:30AM CST,Completed
B-658W,02-Feb-2026,N/A,07:17PM CST,N/A,07:17PM CST,Completed
B-658W,02-Feb-2026,NGB,11:16AM CST,CAN,01:44PM CST,Completed
B-658W,02-Feb-2026,CAN,08:11AM CST,NGB,10:20AM CST,Completed
B-658Y,02-Feb-2026,HGH,08:27PM CST,CAN,10:57PM CST,Completed
B-658Y,02-Feb-2026,CAN,05:07PM CST,HGH,07:04PM CST,Completed
B-658Y,02-Feb-2026,WUH,01:55PM CST,CAN,03:57PM CST,Completed
B-658Y,02-Feb-2026,N/A,11:48AM CST,N/A,11:53AM CST,Completed
B-658Y,02-Feb-2026,CSX,07:59AM CST,CAN,09:39AM CST,Completed
B-659J,02-Feb-2026,SHA,08:26PM CST,PEK,10:46PM CST,Completed
B-659J,02-Feb-2026,PEK,04:43PM CST,SHA,06:32PM CST,Completed
B-659J,02-Feb-2026,WUH,01:19PM CST,PEK,03:09PM CST,Completed
B-659J,02-Feb-2026,PEK,09:38AM CST,WUH,11:26AM CST,Completed
B-659K,02-Feb-2026,CSX,07:40PM CST,PEK,09:40PM CST,Completed
B-659K,02-Feb-2026,PEK,04:14PM CST,CSX,06:31PM CST,Completed
B-659K,02-Feb-2026,CTU,11:53AM CST,PEK,02:13PM CST,Completed
B-659K,02-Feb-2026,PEK,07:42AM CST,CTU,10:10AM CST,Completed
