registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919Y,12-Mar-2026,PEK,08:37AM CST,XIY,10:22AM CST,Completed
B-919Z,12-Mar-2026,HKG,09:03PM HKT,PEK,12:26AM CST (+1),Completed
B-919Z,12-Mar-2026,PEK,08:14AM CST,HKG,11:26AM HKT,Completed
B-919J,12-Mar-2026,PVG,09:48PM CST,CSX,11:41PM CST,Completed
B-919J,12-Mar-2026,CSX,06:30PM CST,PVG,08:24PM CST,Completed
B-919J,12-Mar-2026,NGB,11:04AM CST,CAN,01:30PM CST,Completed
B-919J,12-Mar-2026,CAN,08:04AM CST,NGB,10:21AM CST,Completed
B-657X,12-Mar-2026,NKG,07:01PM CST,CAN,09:20PM CST,Completed
B-657X,12-Mar-2026,CAN,03:40PM CST,NKG,05:51PM CST,Completed
B-657X,12-Mar-2026,NKG,11:32AM CST,CAN,01:48PM CST,Completed
B-657X,12-Mar-2026,CAN,08:07AM CST,NKG,10:28AM CST,Completed
B-658H,12-Mar-2026,CKG,07:13PM CST,PEK,09:23PM CST,Completed
B-658H,12-Mar-2026,PEK,02:59PM CST,CKG,05:31PM CST,Completed
B-658H,12-Mar-2026,CTU,11:03AM CST,PEK,01:36PM CST,Completed
B-658H,12-Mar-2026,PEK,07:05AM CST,CTU,09:34AM CST,Completed
B-658J,12-Mar-2026,CSX,08:31PM CST,PEK,10:48PM CST,Completed
B-658J,12-Mar-2026,PEK,05:18PM CST,CSX,07:30PM CST,Completed
B-658J,12-Mar-2026,CKG,01:22PM CST,PEK,03:37PM CST,Completed
B-658J,12-Mar-2026,PEK,09:20AM CST,CKG,11:42AM CST,Completed
B-658Q,12-Mar-2026,WUH,09:48PM CST,PEK,11:47PM CST,Completed
B-658Q,12-Mar-2026,PEK,06:10PM CST,WUH,08:04PM CST,Completed
B-658Q,12-Mar-2026,CAN,11:44AM CST,PEK,02:40PM CST,Completed
B-658Q,12-Mar-2026,PEK,07:13AM CST,CAN,10:08AM CST,Completed
B-658R,12-Mar-2026,XIY,06:16PM CST,PEK,07:55PM CST,Completed
B-658R,12-Mar-2026,PEK,03:04PM CST,XIY,04:58PM CST,Completed
B-658R,12-Mar-2026,XIY,10:58AM CST,PEK,12:50PM CST,Completed
B-658R,12-Mar-2026,PEK,07:25AM CST,XIY,09:24AM CST,Completed
B-658N,12-Mar-2026,PKX,07:58PM CST,CSX,10:09PM CST,Completed
B-658N,12-Mar-2026,CSX,04:25PM CST,PKX,07:03PM CST,Completed
B-658N,12-Mar-2026,PKX,11:12AM CST,CSX,01:28PM CST,Completed
B-658N,12-Mar-2026,CSX,07:23AM CST,PKX,09:50AM CST,Completed
B-658P,12-Mar-2026,NGB,05:39PM CST,CAN,07:50PM CST,Completed
B-658P,12-Mar-2026,CAN,02:39PM CST,NGB,04:49PM CST,Completed
B-658P,12-Mar-2026,CSX,12:23PM CST,CAN,01:31PM CST,Completed
B-658P,12-Mar-2026,CAN,09:01AM CST,CSX,10:24AM CST,Completed
B-658X,12-Mar-2026,WUH,07:46PM CST,CAN,09:46PM CST,Completed
B-658X,12-Mar-2026,CAN,04:53PM CST,WUH,06:32PM CST,Completed
B-658X,12-Mar-2026,NKG,01:24PM CST,CAN,03:37PM CST,Completed
B-658X,12-Mar-2026,CAN,10:06AM CST,NKG,12:26PM CST,Completed
B-658W,12-Mar-2026,XIY,08:49PM CST,CAN,11:37PM CST,Completed
B-658W,12-Mar-2026,CAN,04:57PM CST,XIY,07:25PM CST,Completed
B-658W,12-Mar-2026,WUH,01:56PM CST,CAN,03:48PM CST,Completed
B-658W,12-Mar-2026,CAN,11:01AM CST,WUH,12:42PM CST,Completed
B-658W,12-Mar-2026,CSX,07:47AM CST,(?),08:37AM CST (?),Completed
B-658Y,12-Mar-2026,PKX,06:25PM CST,CAN,09:26PM CST,Completed
B-658Y,12-Mar-2026,CAN,01:51PM CST,PKX,05:10PM CST,Completed
B-659J,12-Mar-2026,HGH,06:54PM CST,PEK,09:16PM CST,Completed
B-659J,12-Mar-2026,PEK,04:03PM CST,HGH,05:36PM CST,Completed
B-659J,12-Mar-2026,CTU,11:59AM CST,PEK,02:25PM CST,Completed
B-659J,12-Mar-2026,PEK,07:47AM CST,CTU,10:15AM CST,Completed
B-659K,12-Mar-2026,SHA,08:23PM CST,PEK,10:46PM CST,Completed
B-659K,12-Mar-2026,PEK,04:48PM CST,SHA,06:34PM CST,Completed
B-659K,12-Mar-2026,HGH,12:47PM CST,PEK,03:27PM CST,Completed
B-659K,12-Mar-2026,PEK,09:35AM CST,HGH,11:16AM CST,Completed
