registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658V,16-Feb-2026,XMN,11:47AM CST,TFU,03:09PM CST,Completed
B-658V,16-Feb-2026,TFU,08:13AM CST,XMN,10:46AM CST,Completed
B-659Z,16-Feb-2026,XIY,07:24PM CST,SHA,09:36PM CST,Completed
B-659Z,16-Feb-2026,SHA,03:16PM CST,XIY,05:53PM CST,Completed
B-659Z,16-Feb-2026,ZUH,11:54AM CST,SHA,02:05PM CST,Completed
B-659Z,16-Feb-2026,SHA,08:23AM CST,ZUH,10:58AM CST,Completed
B-65A0,16-Feb-2026,SHA,07:51PM CST,XIY,10:28PM CST,Completed
B-65A0,16-Feb-2026,XIY,04:11PM CST,SHA,06:31PM CST,Completed
B-65A0,16-Feb-2026,PVG,12:05PM CST,XIY,03:05PM CST,Completed
B-65A0,16-Feb-2026,XIY,07:56AM CST,PVG,10:37AM CST,Completed
B-919X,16-Feb-2026,HGH,05:46PM CST,PEK,08:01PM CST,Completed
B-919X,16-Feb-2026,PEK,02:50PM CST,HGH,04:43PM CST,Completed
B-919X,16-Feb-2026,HGH,10:53AM CST,PEK,01:16PM CST,Completed
B-919X,16-Feb-2026,PEK,07:36AM CST,HGH,09:26AM CST,Completed
B-919Y,16-Feb-2026,CKG,07:15PM CST,PEK,09:17PM CST,Completed
B-919Y,16-Feb-2026,PEK,03:10PM CST,CKG,05:47PM CST,Completed
B-919Y,16-Feb-2026,WUH,11:37AM CST,PEK,01:11PM CST,Completed
B-919Y,16-Feb-2026,PEK,08:14AM CST,WUH,10:14AM CST,Completed
B-919Z,16-Feb-2026,XIY,12:11PM CST,PEK,02:00PM CST,Completed
B-919Z,16-Feb-2026,PEK,08:49AM CST,XIY,10:47AM CST,Completed
B-919J,16-Feb-2026,NGB,05:46PM CST,CAN,08:11PM CST,Completed
B-919J,16-Feb-2026,CAN,02:43PM CST,NGB,04:47PM CST,Completed
B-919J,16-Feb-2026,CSX,12:13PM CST,CAN,01:56PM CST,Completed
B-657J,16-Feb-2026,WUH,01:52PM CST,CAN,03:44PM CST,Completed
B-657J,16-Feb-2026,CAN,10:47AM CST,WUH,12:19PM CST,Completed
B-657X,16-Feb-2026,HGH,01:24PM CST,CAN,03:51PM CST,Completed
B-657X,16-Feb-2026,CAN,10:00AM CST,HGH,11:52AM CST,Completed
B-658H,16-Feb-2026,CTU,08:33PM CST,PEK,10:45PM CST,Completed
B-658H,16-Feb-2026,PEK,04:12PM CST,CTU,06:53PM CST,Completed
B-658H,16-Feb-2026,CTU,11:58AM CST,PEK,02:12PM CST,Completed
B-658H,16-Feb-2026,PEK,08:07AM CST,CTU,10:58AM CST,Completed
B-658J,16-Feb-2026,HGH,07:56PM CST,PEK,10:14PM CST,Completed
B-658J,16-Feb-2026,PEK,04:33PM CST,HGH,06:25PM CST,Completed
B-658J,16-Feb-2026,CAN,11:52AM CST,PEK,02:33PM CST,Completed
B-658J,16-Feb-2026,PEK,07:07AM CST,CAN,10:18AM CST,Completed
B-658Q,16-Feb-2026,XIY,07:31PM CST,PEK,09:22PM CST,Completed
B-658Q,16-Feb-2026,PEK,04:08PM CST,XIY,05:58PM CST,Completed
B-658Q,16-Feb-2026,XIY,12:42PM CST,PEK,02:32PM CST,Completed
B-658Q,16-Feb-2026,PEK,08:34AM CST,XIY,10:30AM CST,Completed
B-658N,16-Feb-2026,PKX,03:50PM CST,CSX,06:10PM CST,Completed
B-658N,16-Feb-2026,CSX,12:03PM CST,PKX,02:11PM CST,Completed
B-658X,16-Feb-2026,WUH,07:51PM CST,CAN,09:46PM CST,Completed
B-658X,16-Feb-2026,CAN,04:54PM CST,WUH,06:35PM CST,Completed
B-658X,16-Feb-2026,NKG,11:35AM CST,CAN,02:06PM CST,Completed
B-658X,16-Feb-2026,CAN,08:26AM CST,NKG,10:31AM CST,Completed
B-658W,16-Feb-2026,NGB,11:09AM CST,CAN,01:36PM CST,Completed
B-658W,16-Feb-2026,CAN,08:16AM CST,NGB,10:18AM CST,Completed
B-658Y,16-Feb-2026,CSX,05:58PM CST,CAN,07:33PM CST,Completed
B-658Y,16-Feb-2026,PVG,12:24PM CST,CSX,02:48PM CST,Completed
B-659J,16-Feb-2026,SHA,08:29PM CST,PEK,10:50PM CST,Completed
B-659J,16-Feb-2026,PEK,04:41PM CST,SHA,06:50PM CST,Completed
B-659J,16-Feb-2026,WUH,01:12PM CST,PEK,02:43PM CST,Completed
B-659J,16-Feb-2026,PEK,09:42AM CST,WUH,11:46AM CST,Completed
B-659K,16-Feb-2026,CSX,08:29PM CST,PEK,10:24PM CST,Completed
B-659K,16-Feb-2026,PEK,04:56PM CST,CSX,07:16PM CST,Completed
B-659K,16-Feb-2026,CKG,01:22PM CST,PEK,03:33PM CST,Completed
B-659K,16-Feb-2026,PEK,09:25AM CST,CKG,12:05PM CST,Completed
