registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-659Z,15-Jan-2026,XIY,03:57PM CST,SHA,06:30PM CST,Completed
B-659Z,15-Jan-2026,PVG,11:55AM CST,XIY,02:52PM CST,Completed
B-659Z,15-Jan-2026,XIY,07:57AM CST,PVG,10:08AM CST,Completed
B-65A0,15-Jan-2026,CKG,09:21PM CST,SHA,11:40PM CST,Completed
B-65A0,15-Jan-2026,SHA,05:16PM CST,CKG,08:19PM CST,Completed
B-65A0,15-Jan-2026,XIY,01:03PM CST,SHA,03:20PM CST,Completed
B-65A0,15-Jan-2026,SHA,09:12AM CST,XIY,12:16PM CST,Completed
B-919Z,15-Jan-2026,WUH,09:42PM CST,PEK,11:12PM CST,Completed
B-919Z,15-Jan-2026,PEK,06:16PM CST,WUH,08:16PM CST,Completed
B-919Z,15-Jan-2026,HKG,12:54PM HKT,PEK,03:57PM CST,Completed
B-919Z,15-Jan-2026,PEK,08:18AM CST,HKG,11:35AM HKT,Completed
B-919J,15-Jan-2026,NGB,05:33PM CST,CAN,08:14PM CST,Completed
B-919J,15-Jan-2026,CAN,02:44PM CST,NGB,04:50PM CST,Completed
B-919J,15-Jan-2026,NGB,11:17AM CST,CAN,01:41PM CST,Completed
B-919J,15-Jan-2026,CAN,08:12AM CST,NGB,10:24AM CST,Completed
B-657X,15-Jan-2026,PVG,09:59PM CST,CSX,11:54PM CST,Completed
B-657X,15-Jan-2026,CSX,06:26PM CST,PVG,08:01PM CST,Completed
B-657X,15-Jan-2026,CSX,12:11PM CST,CAN,01:45PM CST,Completed
B-658H,15-Jan-2026,CTU,08:36PM CST,PEK,10:45PM CST,Completed
B-658H,15-Jan-2026,PEK,04:07PM CST,CTU,06:50PM CST,Completed
B-658H,15-Jan-2026,CTU,11:53AM CST,PEK,02:07PM CST,Completed
B-658H,15-Jan-2026,PEK,07:37AM CST,CTU,10:28AM CST,Completed
B-658J,15-Jan-2026,CKG,07:26PM CST,PEK,09:34PM CST,Completed
B-658J,15-Jan-2026,PEK,03:25PM CST,CKG,06:00PM CST,Completed
B-658J,15-Jan-2026,WUH,11:39AM CST,PEK,01:26PM CST,Completed
B-658J,15-Jan-2026,PEK,08:11AM CST,WUH,10:07AM CST,Completed
B-658R,15-Jan-2026,XIY,06:20PM CST,PEK,08:07PM CST,Completed
B-658R,15-Jan-2026,PEK,03:03PM CST,XIY,04:59PM CST,Completed
B-658R,15-Jan-2026,XIY,11:10AM CST,PEK,12:54PM CST,Completed
B-658R,15-Jan-2026,PEK,07:10AM CST,XIY,09:10AM CST,Completed
B-658N,15-Jan-2026,PKX,07:25PM CST,CSX,09:36PM CST,Completed
B-658N,15-Jan-2026,CSX,03:05PM CST,PKX,04:56PM CST,Completed
B-658N,15-Jan-2026,PKX,11:28AM CST,CSX,01:33PM CST,Completed
B-658N,15-Jan-2026,CSX,07:21AM CST,PKX,09:37AM CST,Completed
B-658P,15-Jan-2026,WUH,07:56PM CST,CAN,09:58PM CST,Completed
B-658P,15-Jan-2026,CAN,04:56PM CST,WUH,06:33PM CST,Completed
B-658P,15-Jan-2026,HGH,01:25PM CST,CAN,03:49PM CST,Completed
B-658P,15-Jan-2026,CAN,10:05AM CST,HGH,12:01PM CST,Completed
B-658X,15-Jan-2026,NKG,06:59PM CST,CAN,09:30PM CST,Completed
B-658X,15-Jan-2026,NKG,11:44AM CST,CAN,02:13PM CST,Completed
B-658W,15-Jan-2026,HGH,08:30PM CST,CAN,10:53PM CST,Completed
B-658W,15-Jan-2026,CAN,05:02PM CST,HGH,06:59PM CST,Completed
B-658W,15-Jan-2026,WUH,02:10PM CST,CAN,03:44PM CST,Completed
B-658W,15-Jan-2026,CAN,10:58AM CST,WUH,12:42PM CST,Completed
B-658W,15-Jan-2026,CSX,07:51AM CST,CAN,09:35AM CST,Completed
B-659J,15-Jan-2026,CSX,08:35PM CST,PEK,10:30PM CST,Completed
B-659J,15-Jan-2026,PEK,05:04PM CST,CSX,07:16PM CST,Completed
B-659J,15-Jan-2026,CKG,01:26PM CST,PEK,03:59PM CST,Completed
B-659J,15-Jan-2026,PEK,09:56AM CST,CKG,12:30PM CST,Completed
B-659K,15-Jan-2026,CSX,09:32PM CST,PEK,11:33PM CST,Completed
B-659K,15-Jan-2026,PEK,05:39PM CST,CSX,08:04PM CST,Completed
B-659K,15-Jan-2026,HGH,12:55PM CST,PEK,03:12PM CST,Completed
B-659K,15-Jan-2026,PEK,09:40AM CST,HGH,11:30AM CST,Completed
