registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-657S,17-Feb-2026,SHA,03:28PM CST,CKG,06:26PM CST,Completed
B-657S,17-Feb-2026,HKG,11:42AM HKT,SHA,01:57PM CST,Completed
B-657S,17-Feb-2026,SHA,07:50AM CST,HKG,10:40AM HKT,Completed
B-657T,17-Feb-2026,PKX,07:06PM CST,SHA,09:11PM CST,Completed
B-657T,17-Feb-2026,SHA,03:24PM CST,PKX,05:30PM CST,Completed
B-657T,17-Feb-2026,XIY,11:47AM CST,SHA,02:01PM CST,Completed
B-657T,17-Feb-2026,SHA,08:06AM CST,XIY,10:53AM CST,Completed
B-658E,17-Feb-2026,XIY,07:14PM CST,SHA,09:21PM CST,Completed
B-658E,17-Feb-2026,SHA,03:17PM CST,XIY,06:07PM CST,Completed
B-658E,17-Feb-2026,ZUH,12:01PM CST,SHA,02:12PM CST,Completed
B-658E,17-Feb-2026,SHA,08:21AM CST,ZUH,11:03AM CST,Completed
B-658U,17-Feb-2026,XMN,05:49PM CST,SHA,07:33PM CST,Completed
B-658U,17-Feb-2026,SHA,02:55PM CST,XMN,04:46PM CST,Completed
B-658U,17-Feb-2026,XMN,11:47AM CST,SHA,01:30PM CST,Completed
B-658U,17-Feb-2026,SHA,09:04AM CST,XMN,10:58AM CST,Completed
B-658V,17-Feb-2026,XMN,07:30PM CST,TFU,10:46PM CST,Completed
B-658V,17-Feb-2026,TFU,03:52PM CST,XMN,06:29PM CST,Completed
B-658V,17-Feb-2026,XMN,11:41AM CST,TFU,02:56PM CST,Completed
B-658V,17-Feb-2026,TFU,08:09AM CST,XMN,10:38AM CST,Completed
B-65A0,17-Feb-2026,SHA,07:56PM CST,XIY,10:32PM CST,Completed
B-65A0,17-Feb-2026,XIY,03:53PM CST,SHA,06:08PM CST,Completed
B-65A0,17-Feb-2026,PVG,12:06PM CST,XIY,03:02PM CST,Completed
B-65A0,17-Feb-2026,XIY,07:56AM CST,PVG,10:21AM CST,Completed
B-919X,17-Feb-2026,HGH,06:54PM CST,PEK,09:26PM CST,Completed
B-919X,17-Feb-2026,PEK,03:46PM CST,HGH,05:35PM CST,Completed
B-919X,17-Feb-2026,CTU,11:48AM CST,PEK,02:15PM CST,Completed
B-919X,17-Feb-2026,PEK,07:31AM CST,CTU,10:13AM CST,Completed
B-919Y,17-Feb-2026,CKG,07:23PM CST,PEK,09:39PM CST,Completed
B-919Y,17-Feb-2026,PEK,03:22PM CST,CKG,05:44PM CST,Completed
B-919Y,17-Feb-2026,WUH,11:33AM CST,PEK,01:10PM CST,Completed
B-919Y,17-Feb-2026,PEK,08:05AM CST,WUH,10:00AM CST,Completed
B-919Z,17-Feb-2026,CTU,10:10PM CST,PEK,12:36AM CST (+1),Completed
B-919Z,17-Feb-2026,PEK,05:58PM CST,CTU,08:35PM CST,Completed
B-919Z,17-Feb-2026,HKG,01:08PM HKT,PEK,04:14PM CST,Completed
B-919Z,17-Feb-2026,PEK,08:24AM CST,HKG,11:46AM HKT,Completed
B-919J,17-Feb-2026,NGB,05:42PM CST,CAN,08:07PM CST,Completed
B-919J,17-Feb-2026,CAN,02:39PM CST,NGB,04:39PM CST,Completed
B-919J,17-Feb-2026,CSX,11:57AM CST,CAN,01:33PM CST,Completed
B-657J,17-Feb-2026,HGH,08:30PM CST,CAN,10:51PM CST,Completed
B-657J,17-Feb-2026,CAN,05:03PM CST,HGH,07:13PM CST,Completed
B-657J,17-Feb-2026,WUH,01:51PM CST,CAN,03:50PM CST,Completed
B-657J,17-Feb-2026,CAN,10:57AM CST,WUH,12:45PM CST,Completed
B-657X,17-Feb-2026,WUH,07:55PM CST,CAN,10:02PM CST,Completed
B-657X,17-Feb-2026,CAN,05:02PM CST,WUH,06:45PM CST,Completed
B-657X,17-Feb-2026,HGH,01:27PM CST,CAN,03:48PM CST,Completed
B-657X,17-Feb-2026,CAN,10:05AM CST,HGH,11:54AM CST,Completed
B-658H,17-Feb-2026,CSX,10:12PM CST,PEK,12:29AM CST (+1),Completed
B-658H,17-Feb-2026,PEK,06:28PM CST,CSX,08:48PM CST,Completed
B-658H,17-Feb-2026,CKG,01:23PM CST,PEK,03:36PM CST,Completed
B-658H,17-Feb-2026,PEK,09:31AM CST,CKG,12:06PM CST,Completed
B-658J,17-Feb-2026,XIY,07:37PM CST,PEK,09:46PM CST,Completed
B-658J,17-Feb-2026,PEK,04:17PM CST,XIY,06:07PM CST,Completed
B-658J,17-Feb-2026,CSX,12:41PM CST,PEK,02:49PM CST,Completed
B-658J,17-Feb-2026,PEK,08:43AM CST,CSX,11:10AM CST,Completed
B-658Q,17-Feb-2026,SHA,08:28PM CST,PEK,11:01PM CST,Completed
B-658Q,17-Feb-2026,PEK,04:29PM CST,SHA,06:23PM CST,Completed
B-658Q,17-Feb-2026,CAN,11:46AM CST,PEK,02:30PM CST,Completed
B-658Q,17-Feb-2026,PEK,07:09AM CST,CAN,10:12AM CST,Completed
B-658N,17-Feb-2026,PKX,07:14PM CST,CSX,09:39PM CST,Completed
B-658N,17-Feb-2026,CSX,02:58PM CST,PKX,05:25PM CST,Completed
B-658P,17-Feb-2026,HGH,06:28PM CST,CAN,08:51PM CST,Completed
B-658P,17-Feb-2026,CAN,03:02PM CST,HGH,04:52PM CST,Completed
B-658P,17-Feb-2026,NKG,11:28AM CST,CAN,01:59PM CST,Completed
B-658P,17-Feb-2026,CAN,08:12AM CST,NKG,10:21AM CST,Completed
B-658X,17-Feb-2026,PKX,07:28PM CST,CAN,10:44PM CST,Completed
B-658X,17-Feb-2026,CAN,03:16PM CST,PKX,06:06PM CST,Completed
B-658X,17-Feb-2026,XIY,11:07AM CST,CAN,02:02PM CST,Completed
B-658X,17-Feb-2026,CAN,07:10AM CST,XIY,10:00AM CST,Completed
B-658W,17-Feb-2026,CSX,08:54AM CST,CAN,10:40AM CST,Completed
B-658Y,17-Feb-2026,PVG,09:50PM CST,CSX,11:53PM CST,Completed
B-658Y,17-Feb-2026,CSX,06:24PM CST,PVG,07:58PM CST,Completed
B-658Y,17-Feb-2026,CAN,02:50PM CST,CSX,04:19PM CST,Completed
B-658Y,17-Feb-2026,NGB,11:13AM CST,CAN,01:39PM CST,Completed
B-658Y,17-Feb-2026,CAN,08:14AM CST,NGB,10:08AM CST,Completed
B-659J,17-Feb-2026,CSX,08:33PM CST,PEK,10:36PM CST,Completed
B-659J,17-Feb-2026,PEK,04:55PM CST,CSX,07:07PM CST,Completed
B-659J,17-Feb-2026,HGH,12:53PM CST,PEK,03:17PM CST,Completed
B-659J,17-Feb-2026,PEK,09:43AM CST,HGH,11:33AM CST,Completed
B-659K,17-Feb-2026,SHA,06:23PM CST,PEK,08:45PM CST,Completed
B-659K,17-Feb-2026,PEK,02:39PM CST,SHA,04:40PM CST,Completed
B-659K,17-Feb-2026,XIY,11:07AM CST,PEK,01:12PM CST,Completed
B-659K,17-Feb-2026,PEK,07:15AM CST,XIY,09:16AM CST,Completed
