registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658N,01-Feb-2026,PKX,11:13AM CST,CSX,01:39PM CST,Completed
B-658N,01-Feb-2026,CSX,07:24AM CST,PKX,09:55AM CST,Completed
B-658P,01-Feb-2026,PKX,07:26PM CST,CAN,10:44PM CST,Completed
B-658P,01-Feb-2026,CAN,03:01PM CST,PKX,06:07PM CST,Completed
B-658P,01-Feb-2026,NGB,11:15AM CST,CAN,01:44PM CST,Completed
B-658P,01-Feb-2026,CAN,08:08AM CST,NGB,10:15AM CST,Completed
B-658X,01-Feb-2026,HGH,08:26PM CST,CAN,10:51PM CST,Completed
B-658X,01-Feb-2026,CAN,05:03PM CST,HGH,07:07PM CST,Completed
B-658X,01-Feb-2026,WUH,01:52PM CST,CAN,03:58PM CST,Completed
B-658X,01-Feb-2026,CAN,10:53AM CST,WUH,12:38PM CST,Completed
B-658X,01-Feb-2026,CSX,07:59AM CST,CAN,09:44AM CST,Completed
B-658W,01-Feb-2026,WUH,07:48PM CST,CAN,09:50PM CST,Completed
B-658W,01-Feb-2026,CAN,05:11PM CST,WUH,06:54PM CST,Completed
B-658W,01-Feb-2026,HGH,01:33PM CST,CAN,03:55PM CST,Completed
B-658W,01-Feb-2026,CAN,10:07AM CST,HGH,12:01PM CST,Completed
B-658Y,01-Feb-2026,PVG,09:53PM CST,CSX,12:00AM CST (+1),Completed
B-658Y,01-Feb-2026,XIY,11:10AM CST,CAN,01:45PM CST,Completed
B-658Y,01-Feb-2026,CAN,07:16AM CST,XIY,10:05AM CST,Completed
B-659J,01-Feb-2026,CSX,09:42PM CST,PEK,11:54PM CST,Completed
B-659J,01-Feb-2026,PEK,05:46PM CST,CSX,07:58PM CST,Completed
B-659J,01-Feb-2026,WUH,11:43AM CST,PEK,01:45PM CST,Completed
B-659J,01-Feb-2026,PEK,08:05AM CST,WUH,09:58AM CST,Completed
B-659K,01-Feb-2026,HGH,07:56PM CST,PEK,10:21PM CST,Completed
B-659K,01-Feb-2026,PEK,04:43PM CST,HGH,06:29PM CST,Completed
B-659K,01-Feb-2026,CAN,11:55AM CST,PEK,02:45PM CST,Completed
B-659K,01-Feb-2026,PEK,07:19AM CST,CAN,10:22AM CST,Completed
