registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658J,10-Feb-2026,HGH,11:57AM CST,PEK,02:36PM CST,Completed
B-658J,10-Feb-2026,PEK,08:47AM CST,HGH,10:36AM CST,Completed
B-658Q,10-Feb-2026,HGH,08:09PM CST,PEK,10:38PM CST,Completed
B-658Q,10-Feb-2026,PEK,04:40PM CST,HGH,06:34PM CST,Completed
B-658Q,10-Feb-2026,CAN,11:57AM CST,PEK,03:00PM CST,Completed
B-658Q,10-Feb-2026,PEK,07:19AM CST,CAN,10:26AM CST,Completed
B-658N,10-Feb-2026,PKX,09:25PM CST,CSX,11:46PM CST,Completed
B-658N,10-Feb-2026,CSX,05:25PM CST,PKX,07:59PM CST,Completed
B-658N,10-Feb-2026,PKX,01:06PM CST,CSX,03:29PM CST,Completed
B-658N,10-Feb-2026,CSX,09:31AM CST,PKX,11:50AM CST,Completed
B-658P,10-Feb-2026,NKG,07:04PM CST,CAN,09:35PM CST,Completed
B-658P,10-Feb-2026,CAN,03:40PM CST,NKG,06:02PM CST,Completed
B-658P,10-Feb-2026,NKG,11:31AM CST,CAN,02:02PM CST,Completed
B-658P,10-Feb-2026,CAN,08:10AM CST,NKG,10:36AM CST,Completed
B-658X,10-Feb-2026,HGH,08:33PM CST,CAN,11:00PM CST,Completed
B-658X,10-Feb-2026,CAN,05:06PM CST,HGH,07:11PM CST,Completed
B-658X,10-Feb-2026,WUH,01:50PM CST,CAN,03:55PM CST,Completed
B-658X,10-Feb-2026,CSX,07:55AM CST,CAN,09:46AM CST,Completed
B-658W,10-Feb-2026,PVG,09:59PM CST,CSX,11:58PM CST,Completed
B-658W,10-Feb-2026,N/A,07:48PM CST,N/A,07:48PM CST,Completed
B-658W,10-Feb-2026,CSX,12:04PM CST,CAN,01:55PM CST,Completed
