registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919J,20-Jan-2026,PKX,07:24PM CST,CAN,10:36PM CST,Completed
B-919J,20-Jan-2026,CAN,03:05PM CST,PKX,05:55PM CST,Completed
B-919J,20-Jan-2026,SHA,11:24AM CST,CAN,02:06PM CST,Completed
B-919J,20-Jan-2026,CAN,06:58AM CST,SHA,09:15AM CST,Completed
B-657J,20-Jan-2026,NKG,05:44PM CST,CAN,08:10PM CST,Completed
B-657J,20-Jan-2026,CAN,02:24PM CST,NKG,04:35PM CST,Completed
B-657X,20-Jan-2026,NGB,05:45PM CST,CAN,08:01PM CST,Completed
B-657X,20-Jan-2026,CAN,02:36PM CST,NGB,04:34PM CST,Completed
B-658H,20-Jan-2026,HGH,07:58PM CST,PEK,10:12PM CST,Completed
B-658H,20-Jan-2026,PEK,04:48PM CST,HGH,06:36PM CST,Completed
B-658H,20-Jan-2026,HGH,12:57PM CST,PEK,03:29PM CST,Completed
B-658H,20-Jan-2026,PEK,09:48AM CST,HGH,11:40AM CST,Completed
B-658J,20-Jan-2026,SHA,08:26PM CST,PEK,10:48PM CST,Completed
B-658J,20-Jan-2026,PEK,04:40PM CST,SHA,06:32PM CST,Completed
B-658J,20-Jan-2026,CAN,11:47AM CST,PEK,02:57PM CST,Completed
B-658J,20-Jan-2026,PEK,07:18AM CST,CAN,10:28AM CST,Completed
B-658R,20-Jan-2026,CTU,08:42PM CST,PEK,10:59PM CST,Completed
B-658R,20-Jan-2026,PEK,04:25PM CST,CTU,07:24PM CST,Completed
B-658R,20-Jan-2026,CKG,12:03PM CST,PEK,02:06PM CST,Completed
B-658R,20-Jan-2026,PEK,08:09AM CST,CKG,10:50AM CST,Completed
B-658N,20-Jan-2026,NGB,07:06PM CST,CAN,09:24PM CST,Completed
B-658N,20-Jan-2026,CAN,04:04PM CST,NGB,05:53PM CST,Completed
B-658N,20-Jan-2026,NGB,11:12AM CST,CAN,01:36PM CST,Completed
B-658N,20-Jan-2026,CAN,08:12AM CST,NGB,10:12AM CST,Completed
B-658P,20-Jan-2026,N/A,09:09PM CST,N/A,N/A,Completed
B-658P,20-Jan-2026,HGH,08:44PM CST,CAN,11:06PM CST,Completed
B-658P,20-Jan-2026,CAN,05:21PM CST,HGH,07:26PM CST,Completed
B-658P,20-Jan-2026,NKG,01:35PM CST,CAN,04:07PM CST,Completed
B-658P,20-Jan-2026,CAN,10:22AM CST,NKG,12:34PM CST,Completed
B-658X,20-Jan-2026,NKG,07:04PM CST,CAN,09:24PM CST,Completed
B-658X,20-Jan-2026,CAN,03:37PM CST,NKG,05:44PM CST,Completed
B-658X,20-Jan-2026,NKG,11:48AM CST,CAN,02:20PM CST,Completed
B-658X,20-Jan-2026,CAN,08:12AM CST,NKG,10:19AM CST,Completed
B-658W,20-Jan-2026,N/A,01:54PM CST,N/A,N/A,Completed
B-658W,20-Jan-2026,WUH,07:51PM CST,CAN,10:03PM CST,Completed
B-658W,20-Jan-2026,CAN,04:58PM CST,WUH,06:33PM CST,Completed
B-658W,20-Jan-2026,HGH,01:25PM CST,CAN,03:57PM CST,Completed
B-658W,20-Jan-2026,CAN,10:04AM CST,HGH,12:05PM CST,Completed
B-659J,20-Jan-2026,CSX,09:14PM CST,PEK,11:23PM CST,Completed
B-659J,20-Jan-2026,PEK,05:12PM CST,CSX,07:39PM CST,Completed
B-659J,20-Jan-2026,CKG,01:19PM CST,PEK,03:25PM CST,Completed
B-659J,20-Jan-2026,PEK,09:30AM CST,CKG,12:11PM CST,Completed
B-659K,20-Jan-2026,XIY,06:28PM CST,PEK,08:18PM CST,Completed
B-659K,20-Jan-2026,PEK,02:46PM CST,XIY,04:51PM CST,Completed
B-659K,20-Jan-2026,XIY,11:09AM CST,PEK,12:56PM CST,Completed
B-659K,20-Jan-2026,PEK,07:20AM CST,XIY,09:29AM CST,Completed
