registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658E,03-Mar-2026,PEK,06:51PM CST,SHA,09:12PM CST,Completed
B-658E,03-Mar-2026,SHA,03:14PM CST,PEK,05:29PM CST,Completed
B-658E,03-Mar-2026,ZUH,11:56AM CST,SHA,02:14PM CST,Completed
B-658E,03-Mar-2026,SHA,08:13AM CST,ZUH,10:56AM CST,Completed
B-658U,03-Mar-2026,XIY,08:56PM CST,SHA,11:11PM CST,Completed
B-658U,03-Mar-2026,SHA,05:19PM CST,XIY,08:12PM CST,Completed
B-658V,03-Mar-2026,TYN,12:18PM CST,SHA,02:37PM CST,Completed
B-658V,03-Mar-2026,SHA,09:15AM CST,TYN,11:42AM CST,Completed
B-659Z,03-Mar-2026,PKX,09:20PM CST,XIY,11:25PM CST,Completed
B-659Z,03-Mar-2026,XIY,05:45PM CST,PKX,07:43PM CST,Completed
B-659Z,03-Mar-2026,SHA,02:00PM CST,XIY,04:41PM CST,Completed
B-659Z,03-Mar-2026,XIY,10:54AM CST,SHA,01:12PM CST,Completed
B-65A0,03-Mar-2026,TFU,04:52PM CST,SHA,07:20PM CST,Completed
B-65A0,03-Mar-2026,SHA,12:14PM CST,TFU,03:39PM CST,Completed
B-919Z,03-Mar-2026,CSX,09:35PM CST,PEK,11:37PM CST,Completed
B-919Z,03-Mar-2026,PEK,05:58PM CST,CSX,08:17PM CST,Completed
B-919Z,03-Mar-2026,HGH,12:47PM CST,PEK,03:09PM CST,Completed
B-919Z,03-Mar-2026,PEK,09:39AM CST,HGH,11:25AM CST,Completed
B-919J,03-Mar-2026,CSX,05:59PM CST,CAN,07:41PM CST,Completed
B-919J,03-Mar-2026,PKX,01:04PM CST,CSX,03:30PM CST,Completed
B-919J,03-Mar-2026,CSX,09:19AM CST,PKX,11:42AM CST,Completed
B-657J,03-Mar-2026,NKG,01:23PM CST,CAN,03:51PM CST,Completed
B-657J,03-Mar-2026,CAN,10:07AM CST,NKG,12:05PM CST,Completed
B-657X,03-Mar-2026,HGH,08:23PM CST,CAN,10:56PM CST,Completed
B-657X,03-Mar-2026,CAN,05:07PM CST,HGH,07:05PM CST,Completed
B-657X,03-Mar-2026,NGB,11:12AM CST,CAN,02:04PM CST,Completed
B-657X,03-Mar-2026,CAN,08:10AM CST,NGB,10:10AM CST,Completed
B-658H,03-Mar-2026,SHA,08:28PM CST,PEK,10:33PM CST,Completed
B-658H,03-Mar-2026,PEK,05:26PM CST,SHA,07:26PM CST,Completed
B-658H,03-Mar-2026,CAN,12:30PM CST,PEK,03:06PM CST,Completed
B-658H,03-Mar-2026,PEK,07:11AM CST,CAN,10:21AM CST,Completed
B-658J,03-Mar-2026,XIY,08:34PM CST,PEK,10:31PM CST,Completed
B-658J,03-Mar-2026,PEK,05:26PM CST,XIY,07:13PM CST,Completed
B-658J,03-Mar-2026,XIY,12:43PM CST,PEK,02:42PM CST,Completed
B-658J,03-Mar-2026,PEK,08:57AM CST,XIY,10:53AM CST,Completed
B-658Q,03-Mar-2026,CTU,09:42PM CST,PEK,11:53PM CST,Completed
B-658Q,03-Mar-2026,PEK,05:19PM CST,CTU,08:03PM CST,Completed
B-658Q,03-Mar-2026,CKG,12:08PM CST,PEK,02:10PM CST,Completed
B-658Q,03-Mar-2026,PEK,07:52AM CST,CKG,10:30AM CST,Completed
B-658R,03-Mar-2026,WUH,09:33PM CST,PEK,11:09PM CST,Completed
B-658R,03-Mar-2026,PEK,06:17PM CST,WUH,08:11PM CST,Completed
B-658R,03-Mar-2026,HKG,01:18PM HKT,PEK,04:17PM CST,Completed
B-658R,03-Mar-2026,PEK,08:29AM CST,HKG,11:50AM HKT,Completed
B-658P,03-Mar-2026,WUH,07:54PM CST,CAN,09:59PM CST,Completed
B-658P,03-Mar-2026,N/A,05:57PM CST,N/A,06:02PM CST,Completed
B-658X,03-Mar-2026,XIY,09:01PM CST,CAN,11:47PM CST,Completed
B-658X,03-Mar-2026,WUH,01:51PM CST,CAN,04:02PM CST,Completed
B-658X,03-Mar-2026,CSX,07:48AM CST,CAN,09:31AM CST,Completed
B-658W,03-Mar-2026,HGH,06:34PM CST,CAN,09:06PM CST,Completed
B-658W,03-Mar-2026,CAN,03:01PM CST,HGH,04:55PM CST,Completed
B-658W,03-Mar-2026,HGH,11:26AM CST,CAN,02:02PM CST,Completed
B-658W,03-Mar-2026,CAN,08:01AM CST,HGH,09:49AM CST,Completed
B-658Y,03-Mar-2026,PKX,07:08PM CST,CSX,09:50PM CST,Completed
B-658Y,03-Mar-2026,PEK,03:22PM CST,N/A,03:50PM CST,Completed
B-658Y,03-Mar-2026,CSX,11:47AM CST,PEK,02:16PM CST,Completed
B-659J,03-Mar-2026,CKG,08:46PM CST,PEK,10:52PM CST,Completed
B-659J,03-Mar-2026,PEK,04:47PM CST,CKG,07:27PM CST,Completed
B-659J,03-Mar-2026,CKG,11:39AM CST,PEK,01:40PM CST,Completed
B-659J,03-Mar-2026,PEK,07:06AM CST,CKG,09:34AM CST,Completed
B-659K,03-Mar-2026,CKG,09:05PM CST,PEK,11:20PM CST,Completed
B-659K,03-Mar-2026,PEK,05:14PM CST,CKG,07:45PM CST,Completed
B-659K,03-Mar-2026,CSX,01:18PM CST,PEK,03:23PM CST,Completed
B-659K,03-Mar-2026,PEK,08:33AM CST,CSX,10:55AM CST,Completed
