registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919Y,07-Feb-2026,CSX,08:42PM CST,PEK,11:05PM CST,Completed
B-919Y,07-Feb-2026,PEK,05:11PM CST,CSX,07:26PM CST,Completed
B-919Y,07-Feb-2026,CKG,01:23PM CST,PEK,03:28PM CST,Completed
B-919Y,07-Feb-2026,PEK,09:27AM CST,(?),09:58AM CST (?),Completed
B-919Z,07-Feb-2026,WUH,09:27PM CST,PEK,11:26PM CST,Completed
B-919Z,07-Feb-2026,PEK,06:18PM CST,WUH,08:11PM CST,Completed
B-919Z,07-Feb-2026,HKG,01:05PM HKT,PEK,04:14PM CST,Completed
B-919Z,07-Feb-2026,PEK,08:25AM CST,HKG,11:38AM HKT,Completed
B-919J,07-Feb-2026,NKG,07:04PM CST,CAN,09:42PM CST,Completed
B-919J,07-Feb-2026,CAN,03:45PM CST,NKG,05:50PM CST,Completed
B-919J,07-Feb-2026,NKG,11:33AM CST,CAN,02:09PM CST,Completed
B-919J,07-Feb-2026,CAN,08:27AM CST,(?),09:07AM CST (?),Completed
B-657J,07-Feb-2026,NGB,05:38PM CST,CAN,08:09PM CST,Completed
B-657J,07-Feb-2026,CAN,02:38PM CST,NGB,04:33PM CST,Completed
B-657X,07-Feb-2026,PKX,07:07PM CST,CSX,09:33PM CST,Completed
B-657X,07-Feb-2026,CAN,03:00PM CST,PKX,06:05PM CST,Completed
B-657X,07-Feb-2026,CSX,12:04PM CST,CAN,01:50PM CST,Completed
B-658H,07-Feb-2026,SHA,08:19PM CST,PEK,10:42PM CST,Completed
B-658H,07-Feb-2026,PEK,04:41PM CST,SHA,06:36PM CST,Completed
B-658H,07-Feb-2026,CAN,11:50AM CST,PEK,02:38PM CST,Completed
B-658H,07-Feb-2026,PEK,07:22AM CST,(?),07:52AM CST (?),Completed
B-658J,07-Feb-2026,CKG,07:18PM CST,PEK,09:24PM CST,Completed
B-658J,07-Feb-2026,PEK,03:21PM CST,CKG,05:58PM CST,Completed
B-658J,07-Feb-2026,WUH,11:36AM CST,PEK,01:38PM CST,Completed
B-658J,07-Feb-2026,PEK,08:06AM CST,WUH,10:06AM CST,Completed
B-658Q,07-Feb-2026,PEK,04:19PM CST,XIY,06:08PM CST,Completed
B-658Q,07-Feb-2026,CSX,12:34PM CST,PEK,02:40PM CST,Completed
B-658Q,07-Feb-2026,PEK,08:35AM CST,(?),09:05AM CST (?),Completed
B-658N,07-Feb-2026,PKX,09:25PM CST,CSX,11:55PM CST,Completed
B-658N,07-Feb-2026,CSX,05:27PM CST,PKX,08:09PM CST,Completed
B-658N,07-Feb-2026,PKX,01:09PM CST,CSX,03:32PM CST,Completed
B-658N,07-Feb-2026,CSX,09:21AM CST,(?),10:07AM CST (?),Completed
B-658P,07-Feb-2026,WUH,08:03PM CST,CAN,10:05PM CST,Completed
B-658P,07-Feb-2026,CAN,05:11PM CST,WUH,06:31PM CST,Completed
B-658P,07-Feb-2026,HGH,01:34PM CST,CAN,04:14PM CST,Completed
B-658P,07-Feb-2026,CAN,10:11AM CST,HGH,12:11PM CST,Completed
B-658X,07-Feb-2026,N/A,03:08PM CST,N/A,N/A,Completed
B-658X,07-Feb-2026,PKX,07:26PM CST,CAN,10:37PM CST,Completed
B-658X,07-Feb-2026,CSX,02:53PM CST,PKX,05:02PM CST,Completed
B-658X,07-Feb-2026,PKX,11:09AM CST,CSX,01:39PM CST,Completed
B-658X,07-Feb-2026,CSX,07:22AM CST,PKX,09:57AM CST,Completed
B-658W,07-Feb-2026,HGH,08:33PM CST,CAN,11:12PM CST,Completed
B-658W,07-Feb-2026,CAN,05:14PM CST,HGH,07:03PM CST,Completed
B-658W,07-Feb-2026,WUH,01:47PM CST,CAN,04:01PM CST,Completed
B-658W,07-Feb-2026,CAN,10:58AM CST,WUH,12:40PM CST,Completed
B-658W,07-Feb-2026,CSX,07:57AM CST,CAN,09:45AM CST,Completed
B-658Y,07-Feb-2026,PVG,09:51PM CST,CSX,12:08AM CST (+1),Completed
B-658Y,07-Feb-2026,CSX,06:22PM CST,PVG,08:02PM CST,Completed
B-658Y,07-Feb-2026,NGB,11:16AM CST,CAN,01:52PM CST,Completed
B-658Y,07-Feb-2026,CAN,08:06AM CST,NGB,10:11AM CST,Completed
B-659J,07-Feb-2026,HGH,08:10PM CST,PEK,10:49PM CST,Completed
B-659J,07-Feb-2026,PEK,04:50PM CST,HGH,06:44PM CST,Completed
B-659J,07-Feb-2026,XIY,12:06PM CST,PEK,02:27PM CST,Completed
B-659J,07-Feb-2026,PEK,07:14AM CST,XIY,09:17AM CST,Completed
B-659K,07-Feb-2026,CKG,08:08PM CST,PEK,10:18PM CST,Completed
B-659K,07-Feb-2026,PEK,04:15PM CST,CKG,06:43PM CST,Completed
B-659K,07-Feb-2026,PEK,09:03AM CST,(?),09:33AM CST (?),Completed
