registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-657J,27-Jan-2026,CAN,02:35PM CST,NGB,04:39PM CST,Completed
B-657J,27-Jan-2026,CSX,12:18PM CST,CAN,01:34PM CST,Completed
B-657X,27-Jan-2026,NKG,07:08PM CST,CAN,09:37PM CST,Completed
B-657X,27-Jan-2026,CAN,03:43PM CST,NKG,05:54PM CST,Completed
B-657X,27-Jan-2026,NKG,11:36AM CST,CAN,02:11PM CST,Completed
B-657X,27-Jan-2026,CAN,08:30AM CST,NKG,10:31AM CST,Completed
B-658J,27-Jan-2026,CSX,09:38PM CST,PEK,12:01AM CST (+1),Completed
B-658J,27-Jan-2026,PEK,05:48PM CST,CSX,08:12PM CST,Completed
B-658J,27-Jan-2026,CKG,01:19PM CST,PEK,03:25PM CST,Completed
B-658J,27-Jan-2026,PEK,09:24AM CST,CKG,11:59AM CST,Completed
B-658R,27-Jan-2026,HGH,08:15PM CST,PEK,10:21PM CST,Completed
B-658R,27-Jan-2026,PEK,04:46PM CST,HGH,06:45PM CST,Completed
B-658R,27-Jan-2026,HGH,12:56PM CST,PEK,03:10PM CST,Completed
B-658R,27-Jan-2026,PEK,09:35AM CST,HGH,11:20AM CST,Completed
B-658N,27-Jan-2026,PKX,07:10PM CST,CSX,09:34PM CST,Completed
B-658N,27-Jan-2026,N/A,03:08PM CST,N/A,03:09PM CST,Completed
B-658N,27-Jan-2026,CSX,02:51PM CST,PKX,05:28PM CST,Completed
B-658N,27-Jan-2026,PKX,11:09AM CST,CSX,01:36PM CST,Completed
B-658N,27-Jan-2026,CSX,07:23AM CST,PKX,09:28AM CST,Completed
B-658P,27-Jan-2026,PKX,07:27PM CST,CAN,10:52PM CST,Completed
B-658P,27-Jan-2026,CAN,03:00PM CST,PKX,06:11PM CST,Completed
B-658P,27-Jan-2026,XIY,11:01AM CST,CAN,01:59PM CST,Completed
B-658P,27-Jan-2026,CAN,07:10AM CST,XIY,09:35AM CST,Completed
B-658X,27-Jan-2026,WUH,07:50PM CST,CAN,09:33PM CST,Completed
B-658X,27-Jan-2026,CAN,04:55PM CST,WUH,06:39PM CST,Completed
B-658X,27-Jan-2026,HGH,01:35PM CST,CAN,03:55PM CST,Completed
B-658X,27-Jan-2026,CAN,10:05AM CST,HGH,12:00PM CST,Completed
B-658W,27-Jan-2026,HGH,08:24PM CST,CAN,10:56PM CST,Completed
B-658W,27-Jan-2026,CAN,05:06PM CST,HGH,07:05PM CST,Completed
B-658W,27-Jan-2026,WUH,01:48PM CST,CAN,03:55PM CST,Completed
B-658W,27-Jan-2026,CSX,07:57AM CST,CAN,09:37AM CST,Completed
B-658Y,27-Jan-2026,PVG,09:57PM CST,CSX,12:00AM CST (+1),Completed
B-658Y,27-Jan-2026,N/A,06:41PM CST,N/A,06:42PM CST,Completed
B-658Y,27-Jan-2026,CSX,06:21PM CST,PVG,08:11PM CST,Completed
B-658Y,27-Jan-2026,NGB,11:14AM CST,CAN,01:50PM CST,Completed
B-658Y,27-Jan-2026,CAN,08:13AM CST,NGB,10:26AM CST,Completed
B-659J,27-Jan-2026,N/A,04:14PM CST,N/A,N/A,Completed
B-659J,27-Jan-2026,XIY,07:59PM CST,PEK,09:57PM CST,Completed
B-659J,27-Jan-2026,PEK,04:20PM CST,XIY,06:18PM CST,Completed
B-659J,27-Jan-2026,CKG,11:38AM CST,PEK,01:39PM CST,Completed
B-659J,27-Jan-2026,PEK,07:06AM CST,CKG,09:43AM CST,Completed
B-659K,27-Jan-2026,XIY,08:37PM CST,PEK,10:30PM CST,Completed
B-659K,27-Jan-2026,PEK,05:13PM CST,XIY,07:05PM CST,Completed
B-659K,27-Jan-2026,CAN,11:41AM CST,PEK,02:41PM CST,Completed
B-659K,27-Jan-2026,PEK,07:15AM CST,CAN,10:21AM CST,Completed
