registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-657X,28-Jan-2026,NGB,05:47PM CST,CAN,08:16PM CST,Completed
B-657X,28-Jan-2026,CAN,02:42PM CST,NGB,04:56PM CST,Completed
B-657X,28-Jan-2026,NGB,11:23AM CST,CAN,01:56PM CST,Completed
B-657X,28-Jan-2026,CAN,08:05AM CST,NGB,10:26AM CST,Completed
B-658J,28-Jan-2026,XIY,07:45PM CST,PEK,09:46PM CST,Completed
B-658J,28-Jan-2026,PEK,04:11PM CST,XIY,06:20PM CST,Completed
B-658J,28-Jan-2026,CKG,12:20PM CST,PEK,02:39PM CST,Completed
B-658J,28-Jan-2026,PEK,08:02AM CST,CKG,10:34AM CST,Completed
B-658R,28-Jan-2026,CSX,08:04PM CST,PEK,10:14PM CST,Completed
B-658R,28-Jan-2026,PEK,04:37PM CST,CSX,06:55PM CST,Completed
B-658R,28-Jan-2026,CTU,11:50AM CST,PEK,02:15PM CST,Completed
B-658R,28-Jan-2026,PEK,07:38AM CST,CTU,10:26AM CST,Completed
B-658N,28-Jan-2026,PKX,09:21PM CST,CSX,11:51PM CST,Completed
B-658N,28-Jan-2026,N/A,05:42PM CST,N/A,06:15PM CST,Completed
B-658N,28-Jan-2026,CSX,05:23PM CST,PKX,07:36PM CST,Completed
B-658N,28-Jan-2026,PKX,01:08PM CST,CSX,03:33PM CST,Completed
B-658N,28-Jan-2026,CSX,09:28AM CST,PKX,11:52AM CST,Completed
B-658P,28-Jan-2026,PKX,07:29PM CST,CAN,10:59PM CST,Completed
B-658P,28-Jan-2026,CAN,02:56PM CST,PKX,06:00PM CST,Completed
B-658P,28-Jan-2026,XIY,11:07AM CST,CAN,01:45PM CST,Completed
B-658X,28-Jan-2026,PVG,10:06PM CST,CSX,12:06AM CST (+1),Completed
B-658X,28-Jan-2026,CSX,12:14PM CST,CAN,02:00PM CST,Completed
B-658W,28-Jan-2026,NKG,07:05PM CST,CAN,09:37PM CST,Completed
B-658W,28-Jan-2026,CAN,03:47PM CST,NKG,05:51PM CST,Completed
B-658W,28-Jan-2026,NKG,11:35AM CST,CAN,02:11PM CST,Completed
B-658W,28-Jan-2026,CAN,08:16AM CST,NKG,10:33AM CST,Completed
B-658Y,28-Jan-2026,HGH,08:26PM CST,CAN,10:55PM CST,Completed
B-658Y,28-Jan-2026,CAN,05:09PM CST,HGH,07:24PM CST,Completed
B-658Y,28-Jan-2026,WUH,01:53PM CST,CAN,03:52PM CST,Completed
B-658Y,28-Jan-2026,CAN,10:55AM CST,WUH,12:42PM CST,Completed
B-658Y,28-Jan-2026,CSX,07:57AM CST,CAN,09:19AM CST,Completed
B-659J,28-Jan-2026,XIY,06:21PM CST,PEK,08:01PM CST,Completed
B-659J,28-Jan-2026,PEK,02:50PM CST,XIY,04:52PM CST,Completed
B-659J,28-Jan-2026,XIY,11:03AM CST,PEK,12:51PM CST,Completed
B-659J,28-Jan-2026,PEK,07:10AM CST,XIY,09:05AM CST,Completed
B-659K,28-Jan-2026,HGH,08:14PM CST,PEK,10:41PM CST,Completed
B-659K,28-Jan-2026,PEK,05:32PM CST,HGH,07:15PM CST,Completed
B-659K,28-Jan-2026,HGH,12:57PM CST,PEK,03:33PM CST,Completed
B-659K,28-Jan-2026,PEK,09:39AM CST,HGH,11:24AM CST,Completed
