registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658U,26-Feb-2026,SHA,03:32PM CST,CKG,06:40PM CST,Completed
B-658U,26-Feb-2026,HKG,11:57AM HKT,SHA,02:18PM CST,Completed
B-658U,26-Feb-2026,SHA,07:59AM CST,HKG,10:43AM HKT,Completed
B-658V,26-Feb-2026,TFU,07:26PM CST,SHA,09:59PM CST,Completed
B-658V,26-Feb-2026,SHA,02:21PM CST,TFU,05:41PM CST,Completed
B-658V,26-Feb-2026,XMN,10:44AM CST,SHA,12:37PM CST,Completed
B-658V,26-Feb-2026,SHA,07:55AM CST,XMN,09:50AM CST,Completed
B-919X,26-Feb-2026,XIY,06:23PM CST,PEK,08:06PM CST,Completed
B-919X,26-Feb-2026,PEK,02:58PM CST,(?),03:28PM CST (?),Completed
B-919X,26-Feb-2026,XIY,11:08AM CST,PEK,01:13PM CST,Completed
B-919X,26-Feb-2026,PEK,07:07AM CST,XIY,09:06AM CST,Completed
B-919Z,26-Feb-2026,XIY,08:02PM CST,PEK,09:44PM CST,Completed
B-919Z,26-Feb-2026,PEK,04:31PM CST,XIY,06:36PM CST,Completed
B-919Z,26-Feb-2026,CSX,12:38PM CST,PEK,02:49PM CST,Completed
B-919Z,26-Feb-2026,PEK,08:28AM CST,CSX,10:48AM CST,Completed
B-919J,26-Feb-2026,CAN,02:47PM CST,NGB,05:00PM CST,Completed
B-919J,26-Feb-2026,CSX,12:05PM CST,CAN,01:48PM CST,Completed
B-919J,26-Feb-2026,CAN,08:59AM CST,CSX,10:35AM CST,Completed
B-657J,26-Feb-2026,CAN,08:08AM CST,NGB,10:15AM CST,Completed
B-657X,26-Feb-2026,PVG,09:55PM CST,CSX,12:04AM CST (+1),Completed
B-657X,26-Feb-2026,CSX,06:32PM CST,PVG,08:35PM CST,Completed
B-657X,26-Feb-2026,CAN,03:21PM CST,CSX,04:51PM CST,Completed
B-657X,26-Feb-2026,XIY,11:08AM CST,CAN,02:27PM CST,Completed
B-657X,26-Feb-2026,CAN,07:15AM CST,XIY,09:50AM CST,Completed
B-658H,26-Feb-2026,HGH,07:05PM CST,PEK,09:23PM CST,Completed
B-658H,26-Feb-2026,PEK,03:56PM CST,HGH,05:51PM CST,Completed
B-658H,26-Feb-2026,CTU,11:51AM CST,PEK,01:53PM CST,Completed
B-658H,26-Feb-2026,PEK,07:45AM CST,CTU,10:34AM CST,Completed
B-658J,26-Feb-2026,CSX,09:06PM CST,PEK,11:19PM CST,Completed
B-658J,26-Feb-2026,PEK,05:24PM CST,CSX,07:57PM CST,Completed
B-658J,26-Feb-2026,CKG,01:23PM CST,PEK,03:33PM CST,Completed
B-658J,26-Feb-2026,PEK,09:15AM CST,CKG,11:59AM CST,Completed
B-658Q,26-Feb-2026,CKG,07:22PM CST,PEK,09:30PM CST,Completed
B-658Q,26-Feb-2026,PEK,03:22PM CST,CKG,05:59PM CST,Completed
B-658Q,26-Feb-2026,WUH,11:38AM CST,PEK,01:16PM CST,Completed
B-658Q,26-Feb-2026,PEK,08:06AM CST,WUH,10:09AM CST,Completed
B-658R,26-Feb-2026,WUH,10:09PM CST,PEK,12:09AM CST (+1),Completed
B-658R,26-Feb-2026,PEK,06:29PM CST,WUH,08:30PM CST,Completed
B-658R,26-Feb-2026,HKG,01:31PM HKT,PEK,04:35PM CST,Completed
B-658R,26-Feb-2026,PEK,08:26AM CST,HKG,11:54AM HKT,Completed
B-658N,26-Feb-2026,PKX,07:08PM CST,CSX,09:33PM CST,Completed
B-658N,26-Feb-2026,CSX,03:21PM CST,PKX,06:00PM CST,Completed
B-658N,26-Feb-2026,PKX,11:13AM CST,CSX,01:42PM CST,Completed
B-658N,26-Feb-2026,CSX,07:28AM CST,PKX,09:56AM CST,Completed
B-658P,26-Feb-2026,CAN,05:00PM CST,HGH,07:02PM CST,Completed
B-658P,26-Feb-2026,CAN,10:59AM CST,WUH,12:42PM CST,Completed
B-658X,26-Feb-2026,CAN,03:40PM CST,NKG,05:47PM CST,Completed
B-658X,26-Feb-2026,CAN,08:08AM CST,NKG,10:24AM CST,Completed
B-658W,26-Feb-2026,CAN,04:55PM CST,WUH,06:31PM CST,Completed
B-658W,26-Feb-2026,CAN,10:12AM CST,HGH,12:06PM CST,Completed
B-659K,26-Feb-2026,CKG,08:14PM CST,PEK,10:36PM CST,Completed
B-659K,26-Feb-2026,PEK,04:24PM CST,CKG,07:02PM CST,Completed
B-659K,26-Feb-2026,XIY,12:45PM CST,PEK,02:32PM CST,Completed
B-659K,26-Feb-2026,PEK,08:38AM CST,XIY,10:35AM CST,Completed
