registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658N,08-Jan-2026,PKX,07:10PM CST,CSX,09:40PM CST,Completed
B-658N,08-Jan-2026,CSX,02:53PM CST,PKX,05:11PM CST,Completed
B-658N,08-Jan-2026,PKX,11:07AM CST,CSX,01:26PM CST,Completed
B-658N,08-Jan-2026,CSX,07:18AM CST,PKX,09:27AM CST,Completed
B-658P,08-Jan-2026,HGH,08:24PM CST,CAN,10:48PM CST,Completed
B-658P,08-Jan-2026,HGH,01:29PM CST,CAN,03:46PM CST,Completed
B-658W,08-Jan-2026,WUH,08:01PM CST,CAN,09:51PM CST,Completed
B-658W,08-Jan-2026,CAN,05:12PM CST,WUH,06:52PM CST,Completed
B-658W,08-Jan-2026,WUH,02:17PM CST,CAN,03:51PM CST,Completed
B-658W,08-Jan-2026,CAN,10:56AM CST,WUH,12:39PM CST,Completed
B-659J,08-Jan-2026,CSX,08:48PM CST,PEK,10:47PM CST,Completed
B-659J,08-Jan-2026,PEK,05:17PM CST,CSX,07:36PM CST,Completed
B-659J,08-Jan-2026,CKG,01:25PM CST,PEK,03:44PM CST,Completed
B-659J,08-Jan-2026,PEK,09:29AM CST,CKG,11:51AM CST,Completed
