registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-659Z,23-Jan-2026,SHA,08:54AM CST,TYN,11:35AM CST,Completed
B-65A0,23-Jan-2026,CAN,09:15PM CST,SHA,11:25PM CST,Completed
B-65A0,23-Jan-2026,SHA,05:24PM CST,CAN,08:03PM CST,Completed
B-65A0,23-Jan-2026,CKG,01:47PM CST,SHA,04:12PM CST,Completed
B-65A0,23-Jan-2026,SHA,09:39AM CST,CKG,12:56PM CST,Completed
B-919X,23-Jan-2026,CKG,07:25PM CST,PEK,09:41PM CST,Completed
B-919X,23-Jan-2026,PEK,03:20PM CST,CKG,05:48PM CST,Completed
B-919X,23-Jan-2026,WUH,11:44AM CST,PEK,01:27PM CST,Completed
B-919X,23-Jan-2026,PEK,08:21AM CST,WUH,10:23AM CST,Completed
B-919Z,23-Jan-2026,PEK,10:14AM CST,CKG,12:46PM CST,Completed
B-919J,23-Jan-2026,WUH,07:52PM CST,CAN,09:57PM CST,Completed
B-919J,23-Jan-2026,CAN,04:53PM CST,WUH,06:38PM CST,Completed
B-919J,23-Jan-2026,HGH,01:27PM CST,CAN,03:41PM CST,Completed
B-919J,23-Jan-2026,CAN,10:09AM CST,HGH,12:18PM CST,Completed
B-657J,23-Jan-2026,NGB,05:49PM CST,CAN,08:19PM CST,Completed
B-657J,23-Jan-2026,CAN,02:37PM CST,NGB,04:46PM CST,Completed
B-657J,23-Jan-2026,CSX,11:50AM CST,CAN,01:18PM CST,Completed
B-657X,23-Jan-2026,PVG,09:53PM CST,CSX,11:55PM CST,Completed
B-657X,23-Jan-2026,CSX,06:28PM CST,PVG,08:29PM CST,Completed
B-657X,23-Jan-2026,CAN,02:47PM CST,CSX,04:18PM CST,Completed
B-657X,23-Jan-2026,NGB,11:23AM CST,CAN,01:54PM CST,Completed
B-657X,23-Jan-2026,CAN,08:11AM CST,NGB,10:28AM CST,Completed
B-658H,23-Jan-2026,XIY,07:39PM CST,PEK,09:30PM CST,Completed
B-658H,23-Jan-2026,PEK,04:09PM CST,XIY,06:05PM CST,Completed
B-658H,23-Jan-2026,CTU,11:46AM CST,PEK,01:57PM CST,Completed
B-658H,23-Jan-2026,PEK,07:50AM CST,CTU,10:32AM CST,Completed
B-658J,23-Jan-2026,HGH,07:58PM CST,PEK,10:26PM CST,Completed
B-658J,23-Jan-2026,PEK,05:01PM CST,HGH,06:47PM CST,Completed
B-658J,23-Jan-2026,HGH,12:47PM CST,PEK,03:33PM CST,Completed
B-658J,23-Jan-2026,PEK,09:34AM CST,HGH,11:26AM CST,Completed
B-658R,23-Jan-2026,XIY,06:24PM CST,PEK,08:34PM CST,Completed
B-658R,23-Jan-2026,PEK,02:54PM CST,XIY,04:52PM CST,Completed
B-658R,23-Jan-2026,XIY,11:11AM CST,PEK,01:09PM CST,Completed
B-658R,23-Jan-2026,PEK,07:08AM CST,XIY,09:12AM CST,Completed
B-658P,23-Jan-2026,NKG,07:13PM CST,CAN,09:43PM CST,Completed
B-658P,23-Jan-2026,CAN,03:41PM CST,NKG,06:01PM CST,Completed
B-658P,23-Jan-2026,NKG,11:46AM CST,CAN,02:20PM CST,Completed
B-658P,23-Jan-2026,CAN,08:15AM CST,NKG,10:43AM CST,Completed
B-658X,23-Jan-2026,HGH,08:30PM CST,CAN,10:46PM CST,Completed
B-658X,23-Jan-2026,CAN,05:05PM CST,HGH,06:59PM CST,Completed
B-658X,23-Jan-2026,WUH,01:51PM CST,CAN,03:59PM CST,Completed
B-658X,23-Jan-2026,N/A,12:04PM CST,N/A,12:04PM CST,Completed
B-658X,23-Jan-2026,CSX,08:03AM CST,CAN,09:54AM CST,Completed
B-658W,23-Jan-2026,PKX,07:34PM CST,CAN,10:32PM CST,Completed
B-658W,23-Jan-2026,CAN,03:13PM CST,PKX,06:12PM CST,Completed
B-658W,23-Jan-2026,XIY,11:10AM CST,CAN,02:13PM CST,Completed
B-659J,23-Jan-2026,CKG,09:22PM CST,PEK,11:31PM CST,Completed
B-659J,23-Jan-2026,PEK,05:13PM CST,CKG,07:44PM CST,Completed
B-659J,23-Jan-2026,CKG,12:12PM CST,PEK,02:28PM CST,Completed
B-659J,23-Jan-2026,PEK,08:06AM CST,CKG,10:31AM CST,Completed
B-659K,23-Jan-2026,CTU,08:44PM CST,PEK,11:20PM CST,Completed
B-659K,23-Jan-2026,PEK,04:21PM CST,CTU,07:04PM CST,Completed
B-659K,23-Jan-2026,CSX,12:30PM CST,PEK,02:52PM CST,Completed
B-659K,23-Jan-2026,PEK,08:31AM CST,CSX,10:34AM CST,Completed
