registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-659Z,04-Jan-2026,PKX,07:48PM CST,XIY,09:41PM CST,Completed
B-659Z,04-Jan-2026,XIY,03:54PM CST,PKX,05:57PM CST,Completed
B-659Z,04-Jan-2026,XIY,06:49AM CST,CAN,09:53AM CST,Completed
B-919X,04-Jan-2026,CSX,09:34PM CST,PEK,11:41PM CST,Completed
B-919X,04-Jan-2026,PEK,05:27PM CST,CSX,07:46PM CST,Completed
B-919Y,04-Jan-2026,HGH,08:00PM CST,PEK,10:20PM CST,Completed
B-919Y,04-Jan-2026,PEK,04:32PM CST,HGH,06:26PM CST,Completed
B-919Y,04-Jan-2026,HGH,01:08PM CST,PEK,03:13PM CST,Completed
B-919Y,04-Jan-2026,PEK,09:45AM CST,HGH,11:35AM CST,Completed
B-919Z,04-Jan-2026,HKG,01:11PM HKT,PEK,04:25PM CST,Completed
B-919Z,04-Jan-2026,PEK,08:21AM CST,HKG,11:38AM HKT,Completed
B-657J,04-Jan-2026,PVG,10:15PM CST,CSX,12:06AM CST (+1),Completed
B-657J,04-Jan-2026,CSX,06:31PM CST,PVG,08:05PM CST,Completed
B-657J,04-Jan-2026,NGB,11:17AM CST,CAN,01:47PM CST,Completed
B-657J,04-Jan-2026,CAN,08:16AM CST,NGB,10:08AM CST,Completed
B-658H,04-Jan-2026,CSX,08:34PM CST,PEK,10:40PM CST,Completed
B-658H,04-Jan-2026,PEK,05:04PM CST,CSX,07:21PM CST,Completed
B-658H,04-Jan-2026,CKG,01:22PM CST,PEK,03:36PM CST,Completed
B-658H,04-Jan-2026,PEK,08:58AM CST,CKG,11:35AM CST,Completed
B-658J,04-Jan-2026,CKG,07:31PM CST,PEK,09:35PM CST,Completed
B-658J,04-Jan-2026,PEK,03:48PM CST,CKG,06:20PM CST,Completed
B-658J,04-Jan-2026,CKG,12:10PM CST,PEK,02:18PM CST,Completed
B-658J,04-Jan-2026,PEK,07:52AM CST,CKG,10:23AM CST,Completed
B-658R,04-Jan-2026,CSX,07:27PM CST,PEK,09:21PM CST,Completed
B-658R,04-Jan-2026,PEK,03:50PM CST,CSX,06:04PM CST,Completed
B-658R,04-Jan-2026,HGH,12:07PM CST,PEK,02:22PM CST,Completed
B-658R,04-Jan-2026,PEK,08:38AM CST,HGH,10:35AM CST,Completed
B-658N,04-Jan-2026,PKX,07:07PM CST,CSX,09:23PM CST,Completed
B-658N,04-Jan-2026,CSX,02:54PM CST,PKX,05:21PM CST,Completed
B-658N,04-Jan-2026,PKX,11:08AM CST,CSX,01:34PM CST,Completed
B-658N,04-Jan-2026,CSX,07:25AM CST,PKX,09:41AM CST,Completed
B-658P,04-Jan-2026,NGB,05:42PM CST,CAN,08:09PM CST,Completed
B-658P,04-Jan-2026,CAN,02:54PM CST,NGB,04:42PM CST,Completed
B-658P,04-Jan-2026,CSX,12:06PM CST,CAN,01:40PM CST,Completed
B-658X,04-Jan-2026,WUH,07:52PM CST,CAN,09:48PM CST,Completed
B-658X,04-Jan-2026,CAN,04:53PM CST,WUH,06:24PM CST,Completed
B-658X,04-Jan-2026,HGH,01:29PM CST,CAN,03:53PM CST,Completed
B-658W,04-Jan-2026,PKX,07:24PM CST,CAN,10:52PM CST,Completed
B-658W,04-Jan-2026,CAN,03:04PM CST,PKX,05:49PM CST,Completed
B-658W,04-Jan-2026,XIY,11:08AM CST,CAN,01:56PM CST,Completed
B-6593,04-Jan-2026,NNG,05:23PM CST,PEK,08:14PM CST,Completed
B-6593,04-Jan-2026,PEK,12:38PM CST,NNG,03:58PM CST,Completed
B-6593,04-Jan-2026,NNG,08:03AM CST,PEK,10:50AM CST,Completed
