registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-657S,08-Mar-2026,WUH,11:49AM CST,SHA,01:18PM CST,Completed
B-657S,08-Mar-2026,SHA,08:53AM CST,WUH,10:55AM CST,Completed
B-657T,08-Mar-2026,TFU,07:20PM CST,SHA,09:47PM CST,Completed
B-657T,08-Mar-2026,SHA,02:24PM CST,TFU,05:43PM CST,Completed
B-657T,08-Mar-2026,XMN,10:38AM CST,SHA,12:25PM CST,Completed
B-657T,08-Mar-2026,SHA,07:43AM CST,XMN,09:28AM CST,Completed
B-658U,08-Mar-2026,XIY,08:55PM CST,SHA,11:18PM CST,Completed
B-658U,08-Mar-2026,SHA,05:00PM CST,XIY,07:42PM CST,Completed
B-658U,08-Mar-2026,XMN,01:50PM CST,SHA,03:39PM CST,Completed
B-658U,08-Mar-2026,N/A,11:17AM CST,(?),(?),Completed
B-658U,08-Mar-2026,SHA,11:00AM CST,XMN,12:48PM CST,Completed
B-658V,08-Mar-2026,SHA,07:54PM CST,XIY,10:44PM CST,Completed
B-658V,08-Mar-2026,XIY,03:47PM CST,SHA,06:12PM CST,Completed
B-658V,08-Mar-2026,PVG,11:55AM CST,XIY,02:49PM CST,Completed
B-658V,08-Mar-2026,XIY,07:56AM CST,PVG,10:26AM CST,Completed
B-659Z,08-Mar-2026,CAN,09:19PM CST,SHA,11:44PM CST,Completed
B-659Z,08-Mar-2026,SHA,05:33PM CST,CAN,07:55PM CST,Completed
B-659Z,08-Mar-2026,CKG,01:43PM CST,SHA,03:58PM CST,Completed
B-659Z,08-Mar-2026,SHA,09:28AM CST,CKG,12:36PM CST,Completed
B-65A0,08-Mar-2026,CKG,09:29PM CST,SHA,11:39PM CST,Completed
B-65A0,08-Mar-2026,SHA,05:18PM CST,CKG,08:26PM CST,Completed
B-65A0,08-Mar-2026,XIY,12:49PM CST,SHA,02:56PM CST,Completed
B-65A0,08-Mar-2026,SHA,09:06AM CST,XIY,11:55AM CST,Completed
B-919Z,08-Mar-2026,XIY,07:51PM CST,PEK,09:58PM CST,Completed
B-919Z,08-Mar-2026,PEK,04:14PM CST,XIY,06:09PM CST,Completed
B-919Z,08-Mar-2026,CTU,11:54AM CST,PEK,02:09PM CST,Completed
B-919Z,08-Mar-2026,PEK,07:48AM CST,CTU,10:31AM CST,Completed
B-919J,08-Mar-2026,PVG,09:53PM CST,CSX,11:57PM CST,Completed
B-919J,08-Mar-2026,CSX,06:24PM CST,PVG,08:27PM CST,Completed
B-919J,08-Mar-2026,XIY,11:08AM CST,CAN,02:00PM CST,Completed
B-919J,08-Mar-2026,CAN,07:16AM CST,XIY,09:53AM CST,Completed
B-657X,08-Mar-2026,WUH,07:54PM CST,CAN,09:31PM CST,Completed
B-657X,08-Mar-2026,CAN,04:54PM CST,WUH,06:39PM CST,Completed
B-657X,08-Mar-2026,CAN,10:13AM CST,NKG,12:26PM CST,Completed
B-658H,08-Mar-2026,SHA,08:24PM CST,PEK,10:51PM CST,Completed
B-658H,08-Mar-2026,PEK,04:33PM CST,SHA,06:21PM CST,Completed
B-658H,08-Mar-2026,CAN,11:58AM CST,PEK,02:40PM CST,Completed
B-658H,08-Mar-2026,PEK,07:12AM CST,CAN,10:17AM CST,Completed
B-658J,08-Mar-2026,HGH,08:01PM CST,PEK,10:23PM CST,Completed
B-658J,08-Mar-2026,PEK,04:48PM CST,HGH,06:38PM CST,Completed
B-658J,08-Mar-2026,HGH,12:53PM CST,PEK,03:12PM CST,Completed
B-658J,08-Mar-2026,PEK,09:30AM CST,HGH,11:14AM CST,Completed
B-658Q,08-Mar-2026,WUH,09:30PM CST,PEK,11:13PM CST,Completed
B-658Q,08-Mar-2026,PEK,06:21PM CST,WUH,08:25PM CST,Completed
B-658Q,08-Mar-2026,HKG,01:20PM HKT,PEK,04:44PM CST,Completed
B-658Q,08-Mar-2026,PEK,08:58AM CST,HKG,12:12PM HKT,Completed
B-658R,08-Mar-2026,CKG,11:39AM CST,PEK,01:42PM CST,Completed
B-658R,08-Mar-2026,PEK,07:03AM CST,CKG,09:38AM CST,Completed
B-658N,08-Mar-2026,PKX,07:10PM CST,CSX,09:46PM CST,Completed
B-658N,08-Mar-2026,CSX,02:55PM CST,PKX,05:19PM CST,Completed
B-658N,08-Mar-2026,CSX,07:37AM CST,XIY,09:28AM CST,Completed
B-658P,08-Mar-2026,CAN,02:34PM CST,NGB,04:37PM CST,Completed
B-658P,08-Mar-2026,CAN,08:09AM CST,NGB,10:20AM CST,Completed
B-658X,08-Mar-2026,CAN,03:36PM CST,NKG,05:52PM CST,Completed
B-658X,08-Mar-2026,CAN,08:24AM CST,NKG,10:37AM CST,Completed
B-658W,08-Mar-2026,CAN,03:02PM CST,HGH,05:02PM CST,Completed
B-658W,08-Mar-2026,CAN,09:02AM CST,CSX,10:21AM CST,Completed
B-658Y,08-Mar-2026,XIY,08:52PM CST,CAN,11:44PM CST,Completed
B-658Y,08-Mar-2026,CAN,05:06PM CST,XIY,07:43PM CST,Completed
B-658Y,08-Mar-2026,CAN,10:53AM CST,WUH,12:28PM CST,Completed
B-659J,08-Mar-2026,CSX,08:36PM CST,PEK,10:42PM CST,Completed
B-659J,08-Mar-2026,PEK,05:14PM CST,CSX,07:29PM CST,Completed
B-659J,08-Mar-2026,CKG,01:19PM CST,PEK,03:37PM CST,Completed
B-659J,08-Mar-2026,PEK,09:05AM CST,CKG,11:35AM CST,Completed
B-659K,08-Mar-2026,XIY,06:15PM CST,PEK,08:11PM CST,Completed
B-659K,08-Mar-2026,PEK,02:51PM CST,XIY,04:49PM CST,Completed
B-659K,08-Mar-2026,XIY,11:12AM CST,PEK,01:08PM CST,Completed
B-659K,08-Mar-2026,PEK,07:36AM CST,XIY,09:33AM CST,Completed
