registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919X,06-Feb-2026,CTU,08:42PM CST,PEK,11:03PM CST,Completed
B-919X,06-Feb-2026,PEK,04:20PM CST,CTU,07:11PM CST,Completed
B-919X,06-Feb-2026,CSX,12:34PM CST,PEK,02:58PM CST,Completed
B-919X,06-Feb-2026,PEK,08:31AM CST,CSX,10:55AM CST,Completed
B-919Y,06-Feb-2026,CSX,08:46PM CST,PEK,10:55PM CST,Completed
B-919Y,06-Feb-2026,PEK,05:17PM CST,CSX,07:48PM CST,Completed
B-919Y,06-Feb-2026,HGH,12:57PM CST,PEK,03:17PM CST,Completed
B-919Y,06-Feb-2026,PEK,09:40AM CST,HGH,11:38AM CST,Completed
B-919Z,06-Feb-2026,PEK,02:58PM CST,XIY,04:55PM CST,Completed
B-919Z,06-Feb-2026,PEK,07:01AM CST,XIY,09:04AM CST,Completed
B-919J,06-Feb-2026,PKX,07:27PM CST,CAN,10:58PM CST,Completed
B-919J,06-Feb-2026,N/A,03:26PM CST,N/A,03:26PM CST,Completed
B-919J,06-Feb-2026,CSX,03:06PM CST,PKX,05:25PM CST,Completed
B-919J,06-Feb-2026,PKX,11:04AM CST,CSX,01:45PM CST,Completed
B-919J,06-Feb-2026,CSX,07:27AM CST,PKX,09:38AM CST,Completed
B-657J,06-Feb-2026,CAN,03:23PM CST,TYN,06:13PM CST,Completed
B-657X,06-Feb-2026,WUH,08:02PM CST,CAN,10:08PM CST,Completed
B-657X,06-Feb-2026,CAN,05:21PM CST,WUH,06:56PM CST,Completed
B-657X,06-Feb-2026,HGH,01:25PM CST,CAN,04:16PM CST,Completed
B-658H,06-Feb-2026,PEK,04:12PM CST,XIY,06:17PM CST,Completed
B-658H,06-Feb-2026,CTU,11:52AM CST,PEK,01:59PM CST,Completed
B-658H,06-Feb-2026,PEK,07:39AM CST,CTU,10:38AM CST,Completed
B-658J,06-Feb-2026,CKG,07:15PM CST,PEK,09:27PM CST,Completed
B-658J,06-Feb-2026,PEK,03:11PM CST,CKG,05:53PM CST,Completed
B-658J,06-Feb-2026,WUH,11:36AM CST,PEK,01:27PM CST,Completed
B-658J,06-Feb-2026,PEK,08:00AM CST,WUH,10:07AM CST,Completed
B-658R,06-Feb-2026,CSX,09:42PM CST,PEK,11:41PM CST,Completed
B-658R,06-Feb-2026,PEK,05:41PM CST,CSX,08:07PM CST,Completed
B-658R,06-Feb-2026,HGH,01:58PM CST,PEK,04:23PM CST,Completed
B-658R,06-Feb-2026,PEK,10:29AM CST,HGH,12:27PM CST,Completed
B-658N,06-Feb-2026,PKX,09:32PM CST,CSX,12:03AM CST (+1),Completed
B-658N,06-Feb-2026,CSX,05:24PM CST,PKX,07:40PM CST,Completed
B-658N,06-Feb-2026,PKX,01:12PM CST,CSX,03:48PM CST,Completed
B-658N,06-Feb-2026,CSX,09:29AM CST,PKX,11:37AM CST,Completed
B-658P,06-Feb-2026,NKG,07:13PM CST,CAN,09:43PM CST,Completed
B-658P,06-Feb-2026,CAN,03:37PM CST,NKG,05:41PM CST,Completed
B-658P,06-Feb-2026,NGB,11:24AM CST,CAN,01:51PM CST,Completed
B-658P,06-Feb-2026,CAN,08:08AM CST,NGB,10:02AM CST,Completed
B-658X,06-Feb-2026,PKX,07:20PM CST,CSX,10:11PM CST,Completed
B-658X,06-Feb-2026,CAN,03:15PM CST,PKX,05:59PM CST,Completed
B-658X,06-Feb-2026,NKG,11:33AM CST,CAN,02:11PM CST,Completed
B-658X,06-Feb-2026,CAN,08:08AM CST,NKG,10:21AM CST,Completed
B-658W,06-Feb-2026,CSX,06:00PM CST,CAN,07:39PM CST,Completed
B-658W,06-Feb-2026,CSX,12:09PM CST,CAN,01:58PM CST,Completed
B-658Y,06-Feb-2026,HGH,08:32PM CST,CAN,11:06PM CST,Completed
B-658Y,06-Feb-2026,CAN,05:14PM CST,HGH,07:14PM CST,Completed
B-658Y,06-Feb-2026,WUH,01:53PM CST,CAN,03:59PM CST,Completed
B-658Y,06-Feb-2026,CAN,10:54AM CST,WUH,12:36PM CST,Completed
B-658Y,06-Feb-2026,CSX,07:56AM CST,CAN,09:49AM CST,Completed
B-659J,06-Feb-2026,CKG,07:58PM CST,PEK,10:03PM CST,Completed
B-659J,06-Feb-2026,PEK,04:10PM CST,CKG,06:43PM CST,Completed
B-659J,06-Feb-2026,PEK,08:27AM CST,XIY,10:35AM CST,Completed
B-659K,06-Feb-2026,WUH,09:28PM CST,PEK,11:13PM CST,Completed
B-659K,06-Feb-2026,PEK,06:01PM CST,WUH,08:02PM CST,Completed
B-659K,06-Feb-2026,WUH,01:08PM CST,PEK,02:40PM CST,Completed
B-659K,06-Feb-2026,PEK,09:40AM CST,WUH,11:44AM CST,Completed
