registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658V,09-Jan-2026,N/A,11:42AM CST,N/A,11:43AM CST,Completed
B-658V,09-Jan-2026,SHA,07:17AM CST,WUH,09:10AM CST,Completed
B-659Z,09-Jan-2026,CKG,07:51PM CST,SHA,10:00PM CST,Completed
B-659Z,09-Jan-2026,SHA,03:14PM CST,CKG,06:27PM CST,Completed
B-659Z,09-Jan-2026,TYN,11:52AM CST,SHA,02:03PM CST,Completed
B-659Z,09-Jan-2026,SHA,08:44AM CST,TYN,11:13AM CST,Completed
B-65A0,09-Jan-2026,PEK,06:39PM CST,SHA,08:53PM CST,Completed
B-65A0,09-Jan-2026,SHA,02:35PM CST,PEK,05:00PM CST,Completed
B-65A0,09-Jan-2026,SHA,09:09AM CST,WUH,11:09AM CST,Completed
B-919Y,09-Jan-2026,XIY,06:32PM CST,PEK,08:39PM CST,Completed
B-919Y,09-Jan-2026,PEK,02:50PM CST,XIY,04:43PM CST,Completed
B-919Y,09-Jan-2026,XIY,11:05AM CST,PEK,12:58PM CST,Completed
B-919Y,09-Jan-2026,PEK,07:07AM CST,XIY,09:03AM CST,Completed
B-919Z,09-Jan-2026,HGH,09:20PM CST,PEK,11:43PM CST,Completed
B-919Z,09-Jan-2026,PEK,04:45PM CST,HGH,06:42PM CST,Completed
B-919Z,09-Jan-2026,HGH,12:51PM CST,PEK,03:15PM CST,Completed
B-919Z,09-Jan-2026,PEK,09:37AM CST,HGH,11:29AM CST,Completed
B-919J,09-Jan-2026,PKX,07:24PM CST,CAN,10:33PM CST,Completed
B-919J,09-Jan-2026,CAN,02:55PM CST,PKX,06:13PM CST,Completed
B-657J,09-Jan-2026,XIY,06:24PM CST,CAN,08:45PM CST,Completed
B-657X,09-Jan-2026,PVG,09:46PM CST,CSX,12:13AM CST (+1),Completed
B-657X,09-Jan-2026,CSX,06:27PM CST,PVG,08:20PM CST,Completed
B-657X,09-Jan-2026,CAN,02:45PM CST,CSX,04:12PM CST,Completed
B-657X,09-Jan-2026,NGB,11:10AM CST,CAN,01:45PM CST,Completed
B-657X,09-Jan-2026,CAN,08:11AM CST,NGB,10:10AM CST,Completed
B-658H,09-Jan-2026,CKG,09:41PM CST,PEK,11:49PM CST,Completed
B-658H,09-Jan-2026,PEK,03:09PM CST,CKG,05:48PM CST,Completed
B-658H,09-Jan-2026,WUH,11:36AM CST,PEK,01:27PM CST,Completed
B-658H,09-Jan-2026,PEK,07:59AM CST,WUH,09:52AM CST,Completed
B-658R,09-Jan-2026,CSX,09:31PM CST,PEK,11:38PM CST,Completed
B-658R,09-Jan-2026,PEK,05:12PM CST,CSX,07:28PM CST,Completed
B-658R,09-Jan-2026,CKG,01:22PM CST,PEK,03:21PM CST,Completed
B-658R,09-Jan-2026,PEK,09:08AM CST,CKG,11:44AM CST,Completed
B-658N,09-Jan-2026,PKX,07:08PM CST,CSX,09:31PM CST,Completed
B-658N,09-Jan-2026,CSX,03:08PM CST,PKX,05:11PM CST,Completed
B-658N,09-Jan-2026,PKX,11:08AM CST,CSX,01:23PM CST,Completed
B-658N,09-Jan-2026,CSX,07:22AM CST,PKX,09:32AM CST,Completed
B-658P,09-Jan-2026,NGB,05:43PM CST,CAN,08:10PM CST,Completed
B-658P,09-Jan-2026,CAN,02:42PM CST,NGB,04:42PM CST,Completed
B-658P,09-Jan-2026,CSX,12:00PM CST,CAN,01:35PM CST,Completed
B-658P,09-Jan-2026,CAN,09:02AM CST,CSX,10:49AM CST,Completed
B-658X,09-Jan-2026,WUH,07:51PM CST,CAN,09:42PM CST,Completed
B-658X,09-Jan-2026,CAN,05:00PM CST,WUH,06:49PM CST,Completed
B-658X,09-Jan-2026,HGH,01:26PM CST,CAN,03:54PM CST,Completed
B-658W,09-Jan-2026,HGH,08:31PM CST,CAN,10:59PM CST,Completed
B-658W,09-Jan-2026,WUH,01:54PM CST,CAN,03:47PM CST,Completed
B-658W,09-Jan-2026,CAN,10:52AM CST,WUH,12:41PM CST,Completed
B-659J,09-Jan-2026,SHA,09:35PM CST,PEK,12:13AM CST (+1),Completed
B-659J,09-Jan-2026,PEK,04:40PM CST,SHA,06:30PM CST,Completed
B-659J,09-Jan-2026,WUH,01:10PM CST,PEK,03:11PM CST,Completed
B-659J,09-Jan-2026,PEK,09:35AM CST,WUH,11:37AM CST,Completed
B-659K,09-Jan-2026,XIY,12:43PM CST,PEK,02:56PM CST,Completed
B-659K,09-Jan-2026,PEK,08:24AM CST,XIY,10:19AM CST,Completed
