registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-919Z,28-Feb-2026,HGH,08:35PM CST,PEK,10:46PM CST,Completed
B-919Z,28-Feb-2026,PEK,05:47PM CST,HGH,07:35PM CST,Completed
B-919Z,28-Feb-2026,CAN,01:13PM CST,PEK,04:10PM CST,Completed
B-919Z,28-Feb-2026,PEK,07:13AM CST,CAN,10:13AM CST,Completed
B-919J,28-Feb-2026,CAN,05:21PM CST,HGH,07:20PM CST,Completed
B-919J,28-Feb-2026,CAN,11:22AM CST,WUH,01:09PM CST,Completed
B-657J,28-Feb-2026,XIY,05:56PM CST,CAN,08:54PM CST,Completed
B-657J,28-Feb-2026,CAN,02:15PM CST,XIY,04:39PM CST,Completed
B-657X,28-Feb-2026,PVG,09:51PM CST,CSX,12:00AM CST (+1),Completed
B-657X,28-Feb-2026,CSX,06:53PM CST,PVG,08:31PM CST,Completed
B-657X,28-Feb-2026,CAN,03:18PM CST,CSX,04:26PM CST,Completed
B-657X,28-Feb-2026,CAN,08:07AM CST,NGB,10:17AM CST,Completed
B-658J,28-Feb-2026,HGH,08:03PM CST,PEK,10:22PM CST,Completed
B-658J,28-Feb-2026,PEK,05:15PM CST,HGH,07:05PM CST,Completed
B-658J,28-Feb-2026,HGH,12:56PM CST,PEK,03:22PM CST,Completed
B-658J,28-Feb-2026,PEK,09:36AM CST,HGH,11:27AM CST,Completed
B-658Q,28-Feb-2026,CTU,08:41PM CST,PEK,10:45PM CST,Completed
B-658Q,28-Feb-2026,PEK,04:22PM CST,CTU,07:09PM CST,Completed
B-658Q,28-Feb-2026,CKG,12:07PM CST,PEK,02:07PM CST,Completed
B-658Q,28-Feb-2026,PEK,08:28AM CST,CKG,11:01AM CST,Completed
B-658R,28-Feb-2026,CSX,08:56PM CST,PEK,11:10PM CST,Completed
B-658R,28-Feb-2026,PEK,05:20PM CST,CSX,07:41PM CST,Completed
B-658R,28-Feb-2026,CKG,01:27PM CST,PEK,03:33PM CST,Completed
B-658R,28-Feb-2026,PEK,09:12AM CST,CKG,11:43AM CST,Completed
B-658N,28-Feb-2026,PKX,09:24PM CST,CSX,11:52PM CST,Completed
B-658N,28-Feb-2026,CSX,05:19PM CST,PKX,07:50PM CST,Completed
B-658N,28-Feb-2026,PKX,12:59PM CST,CSX,03:51PM CST,Completed
B-658N,28-Feb-2026,CSX,09:27AM CST,PKX,11:39AM CST,Completed
B-658P,28-Feb-2026,CAN,03:56PM CST,NKG,06:07PM CST,Completed
B-658P,28-Feb-2026,CAN,08:23AM CST,NKG,10:39AM CST,Completed
B-658X,28-Feb-2026,CAN,04:57PM CST,WUH,06:36PM CST,Completed
B-658X,28-Feb-2026,CAN,10:17AM CST,HGH,12:14PM CST,Completed
B-658W,28-Feb-2026,CAN,03:17PM CST,HGH,05:11PM CST,Completed
B-658W,28-Feb-2026,CAN,07:14AM CST,XIY,09:58AM CST,Completed
B-658Y,28-Feb-2026,CAN,02:48PM CST,NGB,04:49PM CST,Completed
B-658Y,28-Feb-2026,CAN,08:56AM CST,CSX,10:24AM CST,Completed
B-659J,28-Feb-2026,XIY,07:43PM CST,PEK,09:40PM CST,Completed
B-659J,28-Feb-2026,PEK,04:14PM CST,XIY,06:15PM CST,Completed
B-659J,28-Feb-2026,CSX,12:34PM CST,PEK,02:39PM CST,Completed
B-659J,28-Feb-2026,PEK,08:45AM CST,CSX,11:07AM CST,Completed
B-659K,28-Feb-2026,XIY,07:18PM CST,PEK,09:04PM CST,Completed
B-659K,28-Feb-2026,PEK,03:59PM CST,XIY,05:55PM CST,Completed
B-659K,28-Feb-2026,XIY,11:10AM CST,PEK,01:01PM CST,Completed
B-659K,28-Feb-2026,PEK,07:10AM CST,XIY,09:02AM CST,Completed
