registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658E,15-Feb-2026,TFU,07:19PM CST,SHA,09:42PM CST,Completed
B-658E,15-Feb-2026,SHA,02:43PM CST,TFU,06:00PM CST,Completed
B-658E,15-Feb-2026,XMN,10:43AM CST,SHA,12:33PM CST,Completed
B-658E,15-Feb-2026,SHA,07:51AM CST,XMN,09:47AM CST,Completed
B-658U,15-Feb-2026,ZUH,08:17PM CST,SHA,10:27PM CST,Completed
B-658U,15-Feb-2026,SHA,04:42PM CST,ZUH,07:15PM CST,Completed
B-658U,15-Feb-2026,XIY,12:51PM CST,SHA,03:28PM CST,Completed
B-658U,15-Feb-2026,SHA,09:10AM CST,XIY,11:43AM CST,Completed
B-658V,15-Feb-2026,SHA,08:19PM CST,TFU,11:46PM CST,Completed
B-658V,15-Feb-2026,TFU,04:49PM CST,SHA,07:17PM CST,Completed
B-658V,15-Feb-2026,SHA,12:24PM CST,TFU,03:31PM CST,Completed
B-658V,15-Feb-2026,TFU,08:49AM CST,SHA,11:14AM CST,Completed
B-659Z,15-Feb-2026,XMN,05:48PM CST,SHA,07:26PM CST,Completed
B-659Z,15-Feb-2026,SHA,02:47PM CST,XMN,04:38PM CST,Completed
B-659Z,15-Feb-2026,XMN,11:54AM CST,SHA,01:54PM CST,Completed
B-659Z,15-Feb-2026,SHA,09:10AM CST,XMN,11:07AM CST,Completed
B-65A0,15-Feb-2026,PKX,07:52PM CST,XIY,09:50PM CST,Completed
B-65A0,15-Feb-2026,XIY,03:53PM CST,PKX,05:54PM CST,Completed
B-65A0,15-Feb-2026,XIY,06:46AM CST,CAN,09:49AM CST,Completed
B-919X,15-Feb-2026,XIY,06:29PM CST,PEK,08:16PM CST,Completed
B-919X,15-Feb-2026,PEK,03:08PM CST,XIY,05:03PM CST,Completed
B-919X,15-Feb-2026,XIY,11:14AM CST,PEK,01:07PM CST,Completed
B-919X,15-Feb-2026,PEK,07:08AM CST,XIY,09:10AM CST,Completed
B-919Y,15-Feb-2026,XIY,07:38PM CST,PEK,09:44PM CST,Completed
B-919Y,15-Feb-2026,PEK,04:23PM CST,XIY,06:14PM CST,Completed
B-919Y,15-Feb-2026,CTU,11:53AM CST,PEK,02:14PM CST,Completed
B-919Y,15-Feb-2026,PEK,07:35AM CST,CTU,10:30AM CST,Completed
B-919Z,15-Feb-2026,CSX,08:44PM CST,PEK,10:59PM CST,Completed
B-919Z,15-Feb-2026,PEK,05:10PM CST,CSX,07:43PM CST,Completed
B-919Z,15-Feb-2026,CKG,01:35PM CST,PEK,03:49PM CST,Completed
B-919Z,15-Feb-2026,PEK,09:23AM CST,CKG,11:53AM CST,Completed
B-919J,15-Feb-2026,CAN,04:57PM CST,WUH,06:43PM CST,Completed
B-919J,15-Feb-2026,HGH,01:29PM CST,CAN,03:57PM CST,Completed
B-919J,15-Feb-2026,CAN,10:04AM CST,HGH,11:52AM CST,Completed
B-657J,15-Feb-2026,CAN,02:35PM CST,NGB,04:36PM CST,Completed
B-657J,15-Feb-2026,NGB,11:14AM CST,CAN,01:47PM CST,Completed
B-657J,15-Feb-2026,CAN,08:12AM CST,NGB,10:11AM CST,Completed
B-657X,15-Feb-2026,CAN,03:44PM CST,NKG,05:55PM CST,Completed
B-657X,15-Feb-2026,NKG,11:44AM CST,CAN,02:23PM CST,Completed
B-657X,15-Feb-2026,CAN,08:15AM CST,NKG,10:28AM CST,Completed
B-658H,15-Feb-2026,CSX,09:29PM CST,PEK,11:38PM CST,Completed
B-658H,15-Feb-2026,PEK,05:46PM CST,CSX,08:14PM CST,Completed
B-658H,15-Feb-2026,HKG,01:04PM HKT,PEK,04:24PM CST,Completed
B-658H,15-Feb-2026,PEK,08:14AM CST,HKG,11:50AM HKT,Completed
B-658J,15-Feb-2026,HGH,07:53PM CST,PEK,10:16PM CST,Completed
B-658J,15-Feb-2026,PEK,04:45PM CST,HGH,06:40PM CST,Completed
B-658J,15-Feb-2026,CAN,11:52AM CST,PEK,02:45PM CST,Completed
B-658J,15-Feb-2026,PEK,07:15AM CST,CAN,10:29AM CST,Completed
B-658Q,15-Feb-2026,SHA,08:28PM CST,PEK,10:44PM CST,Completed
B-658Q,15-Feb-2026,PEK,04:36PM CST,SHA,06:36PM CST,Completed
B-658Q,15-Feb-2026,XIY,12:48PM CST,PEK,02:41PM CST,Completed
B-658Q,15-Feb-2026,PEK,08:42AM CST,XIY,10:46AM CST,Completed
B-658N,15-Feb-2026,PKX,07:11PM CST,CSX,09:46PM CST,Completed
B-658N,15-Feb-2026,CSX,02:56PM CST,PKX,05:19PM CST,Completed
B-658N,15-Feb-2026,PKX,11:10AM CST,CSX,01:43PM CST,Completed
B-658N,15-Feb-2026,CSX,07:25AM CST,PKX,09:54AM CST,Completed
B-658X,15-Feb-2026,HGH,07:26PM CST,CAN,09:39PM CST,Completed
B-658X,15-Feb-2026,CAN,04:02PM CST,HGH,06:11PM CST,Completed
B-658X,15-Feb-2026,XIY,11:01AM CST,CAN,01:56PM CST,Completed
B-658X,15-Feb-2026,CAN,07:16AM CST,XIY,09:47AM CST,Completed
B-658W,15-Feb-2026,HGH,08:26PM CST,CAN,11:04PM CST,Completed
B-658W,15-Feb-2026,CAN,05:04PM CST,HGH,06:52PM CST,Completed
B-658W,15-Feb-2026,WUH,01:54PM CST,CAN,04:04PM CST,Completed
B-658W,15-Feb-2026,CSX,08:03AM CST,CAN,09:43AM CST,Completed
B-658Y,15-Feb-2026,CSX,06:09PM CST,PVG,07:49PM CST,Completed
B-658Y,15-Feb-2026,CSX,11:58AM CST,CAN,01:42PM CST,Completed
B-659J,15-Feb-2026,CKG,08:19PM CST,PEK,10:33PM CST,Completed
B-659J,15-Feb-2026,PEK,04:28PM CST,CKG,06:57PM CST,Completed
B-659J,15-Feb-2026,CSX,12:35PM CST,PEK,02:55PM CST,Completed
B-659J,15-Feb-2026,PEK,08:47AM CST,CSX,11:12AM CST,Completed
B-659K,15-Feb-2026,CKG,07:35PM CST,PEK,09:45PM CST,Completed
B-659K,15-Feb-2026,PEK,03:27PM CST,CKG,06:01PM CST,Completed
B-659K,15-Feb-2026,WUH,11:36AM CST,PEK,01:13PM CST,Completed
B-659K,15-Feb-2026,PEK,08:09AM CST,WUH,10:15AM CST,Completed
