registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658E,02-Mar-2026,SHA,09:03AM CST,XMN,11:11AM CST,Completed
B-658V,02-Mar-2026,PEK,06:20PM CST,SHA,08:32PM CST,Completed
B-658V,02-Mar-2026,SHA,02:22PM CST,PEK,04:40PM CST,Completed
B-658V,02-Mar-2026,WUH,11:50AM CST,SHA,01:31PM CST,Completed
B-658V,02-Mar-2026,SHA,08:51AM CST,WUH,10:40AM CST,Completed
B-659Z,02-Mar-2026,N/A,02:30PM CST,N/A,N/A,Completed
B-659Z,02-Mar-2026,PKX,09:19PM CST,XIY,11:27PM CST,Completed
B-659Z,02-Mar-2026,XIY,05:47PM CST,PKX,07:43PM CST,Completed
B-659Z,02-Mar-2026,SHA,02:10PM CST,XIY,04:54PM CST,Completed
B-659Z,02-Mar-2026,XIY,10:49AM CST,SHA,01:14PM CST,Completed
B-65A0,02-Mar-2026,TFU,07:26PM CST,SHA,10:07PM CST,Completed
B-65A0,02-Mar-2026,SHA,02:29PM CST,TFU,05:46PM CST,Completed
B-65A0,02-Mar-2026,XMN,11:12AM CST,SHA,01:00PM CST,Completed
B-65A0,02-Mar-2026,SHA,07:55AM CST,XMN,10:08AM CST,Completed
B-919X,02-Mar-2026,HGH,07:54PM CST,PEK,10:05PM CST,Completed
B-919X,02-Mar-2026,PEK,04:54PM CST,HGH,06:42PM CST,Completed
B-919X,02-Mar-2026,CAN,11:55AM CST,PEK,02:33PM CST,Completed
B-919X,02-Mar-2026,PEK,07:28AM CST,CAN,10:32AM CST,Completed
B-919Z,02-Mar-2026,HKG,01:13PM HKT,PEK,04:21PM CST,Completed
B-919Z,02-Mar-2026,PEK,08:24AM CST,HKG,11:42AM HKT,Completed
B-919J,02-Mar-2026,NKG,08:14PM CST,CAN,10:49PM CST,Completed
B-919J,02-Mar-2026,NKG,11:31AM CST,CAN,01:51PM CST,Completed
B-919J,02-Mar-2026,CAN,08:13AM CST,NKG,10:25AM CST,Completed
B-657J,02-Mar-2026,NGB,07:55PM CST,CAN,10:32PM CST,Completed
B-657J,02-Mar-2026,CAN,04:54PM CST,NGB,07:16PM CST,Completed
B-657J,02-Mar-2026,NGB,11:14AM CST,CAN,01:36PM CST,Completed
B-657J,02-Mar-2026,CAN,08:10AM CST,NGB,10:26AM CST,Completed
B-657X,02-Mar-2026,PKX,08:57PM CST,CAN,12:26AM CST (+1),Completed
B-657X,02-Mar-2026,CAN,04:57PM CST,PKX,07:44PM CST,Completed
B-657X,02-Mar-2026,CSX,12:07PM CST,CAN,02:08PM CST,Completed
B-658H,02-Mar-2026,CKG,08:06PM CST,PEK,10:03PM CST,Completed
B-658H,02-Mar-2026,PEK,04:13PM CST,CKG,06:51PM CST,Completed
B-658H,02-Mar-2026,XIY,11:50AM CST,PEK,01:31PM CST,Completed
B-658H,02-Mar-2026,PEK,07:40AM CST,XIY,09:46AM CST,Completed
B-658J,02-Mar-2026,SHA,08:22PM CST,PEK,10:30PM CST,Completed
B-658J,02-Mar-2026,PEK,04:42PM CST,SHA,06:27PM CST,Completed
B-658J,02-Mar-2026,XIY,01:05PM CST,PEK,02:49PM CST,Completed
B-658J,02-Mar-2026,PEK,09:17AM CST,XIY,11:24AM CST,Completed
B-658Q,02-Mar-2026,CTU,10:05PM CST,PEK,12:20AM CST (+1),Completed
B-658Q,02-Mar-2026,PEK,05:56PM CST,CTU,08:46PM CST,Completed
B-658R,02-Mar-2026,WUH,03:39PM CST,PEK,05:20PM CST,Completed
B-658N,02-Mar-2026,PKX,01:02PM CST,CSX,03:26PM CST,Completed
B-658N,02-Mar-2026,CSX,09:23AM CST,PKX,11:54AM CST,Completed
B-658P,02-Mar-2026,XIY,09:08PM CST,CAN,12:08AM CST (+1),Completed
B-658P,02-Mar-2026,CAN,05:42PM CST,XIY,08:18PM CST,Completed
B-658P,02-Mar-2026,XIY,01:00PM CST,CAN,04:41PM CST,Completed
B-658P,02-Mar-2026,CAN,09:01AM CST,XIY,11:28AM CST,Completed
B-658X,02-Mar-2026,PVG,09:50PM CST,CSX,12:06AM CST (+1),Completed
B-658X,02-Mar-2026,CSX,06:52PM CST,PVG,08:31PM CST,Completed
B-658X,02-Mar-2026,CAN,05:07PM CST,CSX,05:56PM CST,Completed
B-658X,02-Mar-2026,XIY,11:08AM CST,CAN,02:27PM CST,Completed
B-658X,02-Mar-2026,CAN,07:13AM CST,XIY,09:35AM CST,Completed
B-658W,02-Mar-2026,WUH,08:29PM CST,CAN,10:44PM CST,Completed
B-658W,02-Mar-2026,CAN,05:52PM CST,WUH,07:37PM CST,Completed
B-658W,02-Mar-2026,NKG,01:30PM CST,CAN,05:03PM CST,Completed
B-658W,02-Mar-2026,CAN,10:09AM CST,NKG,12:20PM CST,Completed
B-658Y,02-Mar-2026,PKX,11:10AM CST,CSX,01:59PM CST,Completed
B-658Y,02-Mar-2026,CSX,07:24AM CST,PKX,09:47AM CST,Completed
B-659J,02-Mar-2026,CSX,10:14PM CST,PEK,12:08AM CST (+1),Completed
B-659J,02-Mar-2026,PEK,06:07PM CST,CSX,08:28PM CST,Completed
B-659J,02-Mar-2026,CTU,01:57PM CST,PEK,04:19PM CST,Completed
B-659J,02-Mar-2026,PEK,10:06AM CST,CTU,12:52PM CST,Completed
B-659K,02-Mar-2026,CKG,08:44PM CST,PEK,11:07PM CST,Completed
B-659K,02-Mar-2026,PEK,03:55PM CST,CKG,06:39PM CST,Completed
B-659K,02-Mar-2026,CKG,11:34AM CST,PEK,01:46PM CST,Completed
B-659K,02-Mar-2026,PEK,07:20AM CST,CKG,10:01AM CST,Completed
