registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658W,21-Feb-2026,NGB,11:14AM CST,CAN,01:48PM CST,Completed
B-658W,21-Feb-2026,CAN,08:08AM CST,NGB,10:03AM CST,Completed
B-658Y,21-Feb-2026,PVG,09:44PM CST,CSX,11:32PM CST,Completed
B-658Y,21-Feb-2026,CSX,06:26PM CST,PVG,08:16PM CST,Completed
B-658Y,21-Feb-2026,CAN,02:43PM CST,CSX,04:12PM CST,Completed
B-658Y,21-Feb-2026,CSX,11:55AM CST,CAN,01:44PM CST,Completed
B-659J,21-Feb-2026,CKG,07:57PM CST,PEK,10:10PM CST,Completed
B-659J,21-Feb-2026,PEK,03:41PM CST,CKG,06:19PM CST,Completed
B-659J,21-Feb-2026,CTU,11:51AM CST,PEK,02:20PM CST,Completed
B-659J,21-Feb-2026,PEK,07:40AM CST,CTU,10:26AM CST,Completed
B-659K,21-Feb-2026,CKG,08:06PM CST,PEK,10:17PM CST,Completed
B-659K,21-Feb-2026,PEK,04:15PM CST,CKG,06:53PM CST,Completed
B-659K,21-Feb-2026,CSX,12:39PM CST,PEK,02:58PM CST,Completed
B-659K,21-Feb-2026,PEK,08:42AM CST,CSX,11:02AM CST,Completed
