registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658U,13-Feb-2026,WUH,12:18PM CST,SHA,01:34PM CST,Completed
B-658U,13-Feb-2026,SHA,09:23AM CST,WUH,11:19AM CST,Completed
B-658V,13-Feb-2026,XMN,07:32PM CST,TFU,10:48PM CST,Completed
B-658V,13-Feb-2026,TFU,03:58PM CST,XMN,06:26PM CST,Completed
B-658V,13-Feb-2026,XMN,12:11PM CST,TFU,02:51PM CST,Completed
B-658V,13-Feb-2026,SHA,09:07AM CST,XMN,10:51AM CST,Completed
B-659Z,13-Feb-2026,XIY,08:53PM CST,SHA,10:58PM CST,Completed
B-659Z,13-Feb-2026,SHA,04:57PM CST,XIY,07:34PM CST,Completed
B-659Z,13-Feb-2026,CKG,01:47PM CST,SHA,03:51PM CST,Completed
B-659Z,13-Feb-2026,SHA,09:36AM CST,CKG,12:46PM CST,Completed
B-65A0,13-Feb-2026,SHA,07:51PM CST,XIY,10:36PM CST,Completed
B-65A0,13-Feb-2026,XIY,03:48PM CST,SHA,06:08PM CST,Completed
B-65A0,13-Feb-2026,PVG,12:02PM CST,XIY,02:43PM CST,Completed
B-65A0,13-Feb-2026,XIY,07:49AM CST,PVG,10:17AM CST,Completed
B-919X,13-Feb-2026,HGH,06:53PM CST,PEK,09:19PM CST,Completed
B-919X,13-Feb-2026,PEK,03:45PM CST,HGH,05:33PM CST,Completed
B-919X,13-Feb-2026,HGH,11:58AM CST,PEK,02:21PM CST,Completed
B-919X,13-Feb-2026,PEK,08:35AM CST,HGH,10:25AM CST,Completed
B-919Y,13-Feb-2026,CKG,07:28PM CST,PEK,09:46PM CST,Completed
B-919Y,13-Feb-2026,PEK,03:24PM CST,CKG,05:52PM CST,Completed
B-919Y,13-Feb-2026,WUH,11:45AM CST,PEK,01:20PM CST,Completed
B-919Y,13-Feb-2026,PEK,08:20AM CST,WUH,10:23AM CST,Completed
B-919Z,13-Feb-2026,WUH,09:39PM CST,PEK,11:18PM CST,Completed
B-919Z,13-Feb-2026,PEK,06:01PM CST,WUH,08:04PM CST,Completed
B-919Z,13-Feb-2026,CKG,01:32PM CST,PEK,03:39PM CST,Completed
B-919Z,13-Feb-2026,PEK,09:17AM CST,CKG,11:50AM CST,Completed
B-919J,13-Feb-2026,HGH,08:31PM CST,CAN,11:04PM CST,Completed
B-919J,13-Feb-2026,CAN,05:30PM CST,HGH,07:23PM CST,Completed
B-919J,13-Feb-2026,CAN,10:59AM CST,WUH,12:48PM CST,Completed
B-657J,13-Feb-2026,PKX,02:24PM CST,CAN,05:47PM CST,Completed
B-657J,13-Feb-2026,CAN,10:05AM CST,PKX,12:57PM CST,Completed
B-657X,13-Feb-2026,CAN,05:04PM CST,WUH,06:53PM CST,Completed
B-657X,13-Feb-2026,HGH,01:31PM CST,CAN,03:34PM CST,Completed
B-657X,13-Feb-2026,CAN,10:17AM CST,HGH,12:07PM CST,Completed
B-658H,13-Feb-2026,N/A,02:38PM CST,N/A,N/A,Completed
B-658H,13-Feb-2026,CSX,08:48PM CST,PEK,10:49PM CST,Completed
B-658H,13-Feb-2026,PEK,05:15PM CST,CSX,07:40PM CST,Completed
B-658H,13-Feb-2026,HGH,12:56PM CST,PEK,03:27PM CST,Completed
B-658H,13-Feb-2026,PEK,09:37AM CST,HGH,11:26AM CST,Completed
B-658J,13-Feb-2026,HGH,08:05PM CST,PEK,10:12PM CST,Completed
B-658J,13-Feb-2026,PEK,04:55PM CST,HGH,06:41PM CST,Completed
B-658J,13-Feb-2026,WUH,01:18PM CST,PEK,02:56PM CST,Completed
B-658J,13-Feb-2026,PEK,09:48AM CST,WUH,11:58AM CST,Completed
B-658Q,13-Feb-2026,CSX,10:16PM CST,PEK,12:21AM CST (+1),Completed
B-658Q,13-Feb-2026,PEK,06:22PM CST,CSX,08:40PM CST,Completed
B-658Q,13-Feb-2026,SHA,01:23PM CST,PEK,03:37PM CST,Completed
B-658Q,13-Feb-2026,PEK,09:39AM CST,SHA,11:33AM CST,Completed
B-658N,13-Feb-2026,PKX,09:32PM CST,CSX,12:04AM CST (+1),Completed
B-658N,13-Feb-2026,CSX,05:28PM CST,PKX,07:44PM CST,Completed
B-658N,13-Feb-2026,PKX,01:05PM CST,CSX,03:45PM CST,Completed
B-658N,13-Feb-2026,CSX,09:26AM CST,PKX,11:59AM CST,Completed
B-658P,13-Feb-2026,CAN,03:45PM CST,NKG,06:06PM CST,Completed
B-658P,13-Feb-2026,CAN,08:12AM CST,NKG,10:35AM CST,Completed
B-658X,13-Feb-2026,NGB,05:45PM CST,CAN,08:21PM CST,Completed
B-658X,13-Feb-2026,CAN,02:47PM CST,NGB,04:49PM CST,Completed
B-658X,13-Feb-2026,CAN,09:13AM CST,CSX,10:41AM CST,Completed
B-658W,13-Feb-2026,PKX,07:23PM CST,CAN,11:00PM CST,Completed
B-658W,13-Feb-2026,CAN,02:57PM CST,PKX,05:45PM CST,Completed
B-658W,13-Feb-2026,XIY,11:03AM CST,CAN,02:10PM CST,Completed
B-658W,13-Feb-2026,CAN,07:16AM CST,XIY,09:54AM CST,Completed
B-658Y,13-Feb-2026,PVG,09:54PM CST,CSX,12:19AM CST (+1),Completed
B-658Y,13-Feb-2026,CSX,06:24PM CST,PVG,08:08PM CST,Completed
B-658Y,13-Feb-2026,CAN,03:04PM CST,CSX,04:24PM CST,Completed
B-658Y,13-Feb-2026,NGB,11:14AM CST,CAN,02:03PM CST,Completed
B-658Y,13-Feb-2026,CAN,08:22AM CST,NGB,10:25AM CST,Completed
B-659J,13-Feb-2026,XIY,06:29PM CST,PEK,08:33PM CST,Completed
B-659J,13-Feb-2026,PEK,02:54PM CST,XIY,04:38PM CST,Completed
B-659J,13-Feb-2026,XIY,11:18AM CST,PEK,01:11PM CST,Completed
B-659J,13-Feb-2026,PEK,07:18AM CST,XIY,09:03AM CST,Completed
