registration,date,departure_airport,departure_time,arrival_airport,arrival_time,status
B-658N,20-Feb-2026,PKX,08:11PM CST,CSX,10:27PM CST,Completed
B-658N,20-Feb-2026,CSX,04:19PM CST,PKX,06:32PM CST,Completed
B-658N,20-Feb-2026,TFU,12:59PM CST,CSX,02:43PM CST,Completed
B-658N,20-Feb-2026,CSX,09:16AM CST,TFU,11:09AM CST,Completed
B-658P,20-Feb-2026,WUH,07:54PM CST,CAN,09:56PM CST,Completed
B-658P,20-Feb-2026,CAN,04:55PM CST,WUH,06:43PM CST,Completed
B-658P,20-Feb-2026,HGH,01:33PM CST,CAN,03:51PM CST,Completed
B-658P,20-Feb-2026,CAN,10:03AM CST,HGH,12:06PM CST,Completed
B-658X,20-Feb-2026,PVG,09:51PM CST,CSX,11:59PM CST,Completed
B-658X,20-Feb-2026,CSX,06:21PM CST,PVG,08:28PM CST,Completed
B-658X,20-Feb-2026,NGB,11:15AM CST,CAN,01:48PM CST,Completed
B-658X,20-Feb-2026,CAN,08:11AM CST,NGB,10:10AM CST,Completed
B-658W,20-Feb-2026,XIY,12:58PM CST,CAN,03:23PM CST,Completed
B-658Y,20-Feb-2026,PKX,07:25PM CST,CAN,10:33PM CST,Completed
B-658Y,20-Feb-2026,CAN,02:56PM CST,PKX,06:09PM CST,Completed
B-658Y,20-Feb-2026,CSX,12:02PM CST,CAN,01:36PM CST,Completed
B-659J,20-Feb-2026,HGH,08:00PM CST,PEK,10:23PM CST,Completed
B-659J,20-Feb-2026,PEK,04:50PM CST,HGH,06:39PM CST,Completed
B-659J,20-Feb-2026,CTU,12:01PM CST,PEK,02:25PM CST,Completed
B-659J,20-Feb-2026,PEK,07:33AM CST,CTU,10:06AM CST,Completed
B-659K,20-Feb-2026,XIY,07:40PM CST,PEK,09:33PM CST,Completed
B-659K,20-Feb-2026,PEK,04:18PM CST,XIY,06:07PM CST,Completed
B-659K,20-Feb-2026,XIY,12:32PM CST,PEK,02:32PM CST,Completed
B-659K,20-Feb-2026,PEK,08:29AM CST,XIY,10:16AM CST,Completed
